X,Y,H
5545230.0641,7422038.3654,172.9352644192
5545234.8168,7422036.7364,172.463020724
5545239.4698,7422034.7425,172.04012830480002
5545244.0116,7422034.1441,171.617861524
5545248.8905,7422033.2767,170.5923381336
5545253.5901,7422033.072000001,170.39521782879999
5545258.3123,7422032.2863,170.3373563048
5545263.4048,7422032.0725,170.5216332192
5545267.9977,7422032.6874,170.4831101336
5545272.6168,7422033.3178,170.3422563048
5545277.436000001,7422032.8996,170.45777691440003
5545282.4447,7422031.4764,170.378925524
5545287.9894,7422029.5856,170.5833409144
5545290.6343,7422026.2,171.3575846096
5545289.4342,7422022.2809,172.61127489519998
5545287.0497,7422018.1151,173.09336441920001
5545284.975,7422013.8688,172.92342072399998
5545283.7336,7422009.6821,172.7283004192
5545283.2406,7422005.4603,172.63005672399999
5545282.187999999,7422001.1388,172.31895950479998
5545281.7833,7421996.8067,172.1913465904
5545280.5101,7421992.3505,172.1044955048
5545279.3846,7421987.7157,171.988
5545278.4484,7421982.9153,171.9169
5545277.2777,7421978.1609,173.2059850288
5545277.0672,7421973.5691,174.2281158096
5545275.6475,7421968.9999,174.04263120000002
5545275.0862,7421964.5132,175.0419950856
5545274.4589,7421959.9536,174.4575158096
5545273.6519,7421955.3663,174.4283312
5545271.7329,7421950.89,173.7345388952
5545269.3332,7421946.6231,175.12417211439998
5545267.1385,7421942.2231,175.3002818288
5545264.9887,7421937.6301,185.6655716952
5545263.0849,7421932.6074,185.7296756952
5545261.3664,7421927.6899,185.6489923048
5545258.2441,7421925.2353,185.574636
5545254.5538,7421923.9716,185.54240000000001
5545251.4923,7421921.0797,185.25043599999998
5545248.8495,7421917.5371,184.94863969520003
5545245.9075,7421914.2746,184.705204
5545242.4088,7421911.8166,184.47129999999999
5545238.8851,7421909.4798,184.2563486096
5545236.1212,7421906.2224,183.8661486096
5545233.094,7421903.1869,183.4187436952
5545229.8194,7421900.624,183.1104923048
5545226.2108,7421898.8265,182.7895166096
5545222.2666,7421897.4234,182.2997436952
5545217.9927,7421896.0183,181.87231260960002
5545214.1731,7421893.3986,181.42360769520002
5545211.149,7421889.9014,181.18935139040002
5545209.4873,7421885.8298,181.0999076952
5545206.8438,7421882.4282,180.821604
5545204.0311,7421879.993,180.5509206096
5545200.8811,7421878.0366,179.9600756952
5545197.2261,7421876.8506,179.6359793904
5545193.501,7421875.9513,179.230396
5545189.6761,7421874.5223,178.07797691439998
5545185.7208,7421873.3805,178.3542486096
5545182.8375,7421874.6044,179.1219436952
5545183.0367,7421877.1218,179.0753756952
5545182.9992,7421880.4757,179.00497569520002
5545181.7838,7421883.4754,178.1137049144
5545181.0963,7421887.6657,174.38805950480003
5545182.0099,7421892.344,171.77706400000002
5545183.8723,7421897.1119,170.6510126096
5545185.12,7421901.5116,169.5477741336
5545184.2428,7421906.1388,168.2947332192
5545183.492000001,7421911.2492,168.788625524
5545182.3849,7421916.0076,169.0193206096
5545180.0704,7421919.5979,168.24557691439998
5545178.3426,7421924.1717,168.0058332192
5545178.4453,7421929.3701,168.5887409144
5545180.6666,7421934.5183,168.609289524
5545183.2661,7421940.1087,168.2144
5545182.2877,7421945.0618,168.43276400000002
5545179.8264,7421948.9137,168.92454860959998
5545177.7763,7421953.4598,172.47891013359998
5545175.6489,7421958.1081,177.5418283048
5545175.2115,7421963.4085,182.2628396952
5545175.8144,7421969.1026,183.8809806096
5545175.1302,7421974.6185,183.3321526096
5545173.2942,7421979.4646,186.26048460959998
5545170.6927,7421983.7527,186.56911660960003
5545168.1104,7421988.1573,187.36290400000001
5545165.8242,7421992.9606,190.3979603048
5545164.4361,7421998.3696,193.266276
5545163.5294,7422004.0753,193.52540399999998
5545162.5331,7422009.8579,194.2481796952
5545160.0152,7422014.3046,194.752452
5545157.4552,7422018.6907,195.4027876952
5545155.7831,7422023.7144,195.77224
5545155.7267,7422029.0599,196.081792
5545155.3585,7422034.5983,196.16787200000002
5545152.5945,7422038.9779,196.35819600000002
5545148.7899,7422040.8106,196.622132
5545145.1,7422043.5002,196.68764000000002
5545143.7295,7422047.6127,195.3804476952
5545141.5391,7422051.6718,188.1611486096
5545137.7359,7422053.874,188.0253846096
5545133.4132,7422053.6746,188.81198
5545130.353999999,7422052.0866,191.0008
5545128.8331,7422051.1616,192.3647556952
5545127.8164,7422050.5883,193.552192
5545127.2294,7422050.007,194.0722156952
5545127.0634,7422049.9022,194.1703796952
5545126.836,7422049.8482,194.103576
5545126.9776,7422049.9669,194.17432000000002
5545127.1839,7422050.039,194.225796
5545126.9943,7422049.7767,194.348548
5545126.8248,7422049.7015,196.35152800000003
5545126.9327,7422049.8011,196.310424
5545127.0044,7422049.7404,196.088108
5545127.0783,7422049.8136,195.818596
5545127.7833,7422049.9925,194.112876
5545128.5269,7422050.0347,193.7793156952
5545129.3134,7422050.2437,193.388572
5545130.0689,7422050.4743,192.7401236952
5545130.6328,7422050.7788,192.277084
5545130.8181,7422051.1552,191.94620830480002
5545130.7525,7422051.5045,191.5366283048
5545130.771000001,7422051.756,190.975932
5545130.6195,7422051.7472,190.8100396952
5545130.6947,7422051.5651,191.0487443048
5545130.9738,7422051.5261,191.041596
5545131.4112,7422051.5753,191.057636
5545131.9725,7422051.8021,190.99003599999998
5545132.5933,7422052.2204,190.41826030480001
5545133.1963,7422052.8256,189.97038399999997
5545133.7067,7422053.688999999,189.5401763048
5545134.1762,7422054.9584,189.5254763048
5545134.6066,7422056.3636,189.5241763048
5545134.9712,7422057.8236,189.5375763048
5545135.2933,7422059.1637,189.5243763048
5545135.5274,7422060.3263,189.55037630479998
5545135.7182,7422061.3171,189.5269763048
5545135.8692,7422062.1661,189.5318763048
5545136.0103,7422062.8642,189.5104763048
5545136.3743,7422063.6466,189.5341763048
5545136.6674,7422064.3314,176.524125524
5545136.9044,7422064.9222,175.5997873904
5545137.1103,7422065.4074,175.50242308560001
5545137.2625,7422065.7863,175.4668950856
5545137.386,7422066.068,175.3682153904
5545137.4779,7422066.2822,175.4877409144
5545137.5552,7422066.2371,175.3712436952
5545137.9131,7422066.1202,175.5015590856
5545138.5048,7422066.2166,175.3762590856
5545139.0004,7422066.3229,175.1991563048
5545139.3695,7422066.3994,175.22567691440003
5545139.7395,7422066.4632,174.8791004192
5545140.0597,7422066.5204,174.8951955048
5545140.2752,7422066.3979,174.8946644192
5545140.2206,7422065.6359,175.086564
5545140.5232,7422064.8293,175.2149409144
5545141.0282,7422063.857000001,175.2577563048
5545141.8922,7422063.2291,175.1804081144
5545142.911,7422062.9265,175.2561004192
5545143.8389,7422062.8979,175.3958518096
5545144.6981,7422062.8386,175.1982409144
5545145.5689,7422062.6117,175.07613889520002
5545146.4046,7422062.4198,175.10455950480002
5545147.2649,7422062.2954,175.0567081144
5545148.8344,7422062.1416,174.5725850288
5545149.7009,7422062.168,174.5480748952
5545150.5737,7422062.1718,174.3870748952
5545151.3394,7422062.2005,174.393420724
5545152.0927,7422062.2328,174.4217312
5545152.9428,7422061.1784,174.6525518096
5545154.7185,7422060.2528,174.8441441144
5545156.3712,7422060.8268,175.1668955048
5545157.8675,7422061.4841,175.444520724
5545159.2572,7422062.1416,175.6919388952
5545160.7521,7422062.7328,176.11033889520002
5545162.7341,7422063.7029,176.2613388952
5545165.8337,7422064.9506,176.7811032
5545169.4372,7422065.9608,176.3119850288
5545173.1196,7422066.9624,176.8479644192
5545177.3283,7422067.7516,176.4046409144
5545183.2456,7422069.1128,168.33882830480002
5545188.7658,7422069.2796,169.3925458288
5545190.1452,7422070.0166,172.1357563048
5545194.3591,7422069.539,172.0261563048
5545198.6948,7422069.3264,172.0209972192
5545202.9163,7422070.0363,171.83652552400002
5545206.932,7422071.232999999,171.821253524
5545210.667,7422073.0017,171.8811049144
5545214.2935,7422074.9594,172.0529672
5545217.6567,7422077.0443,171.7719381336
5545220.9231,7422079.142999999,171.92594582880002
5545224.2759,7422080.7635,171.9576126096
5545227.9456,7422081.84,172.0830741336
5545231.9268,7422082.6078,172.1077798096
5545235.9178,7422083.0503,172.0640846096
5545239.719,7422082.9924,171.6842458288
5545242.3419,7422081.478999999,171.8413332192
5545245.8669,7422080.4389,172.02637980959997
5545249.9805,7422080.6113,171.97984860960003
5545254.2136,7422081.2235,172.0069283048
5545258.3259,7422082.3684,172.15762552400003
5545262.4071,7422083.3704,172.35829721919998
5545266.4506,7422084.5018,172.271420724
5545270.5136,7422085.7223,173.6919441144
5545274.8991,7422086.874,175.884136
5545279.219,7422086.9582,174.58059550480002
5545282.3019,7422085.9521,173.7613955048
5545284.4729,7422084.5913,173.53593641920003
5545287.0167,7422082.9991,173.0972644192
5545288.7376,7422080.6175,172.38610319999998
5545289.9039,7422077.8642,171.99759999999998
5545291.0134,7422075.0193,171.9857381336
5545291.9199,7422072.0523,171.848861524
5545292.7207,7422068.977999999,171.7974049144
5545293.2431,7422065.856000001,171.7309049144
5545293.0523,7422062.1498,171.804653524
5545294.2797,7422058.5797,171.7942206096
5545296.4883,7422055.6107,171.65242552400002
5545298.2942,7422052.9599,171.58284860960003
5545300.3794,7422050.7493,171.5196381336
5545301.4266,7422047.8984,171.44359230479998
5545303.2226,7422044.7234,171.317125524
5545305.2081,7422041.1536,171.2027458288
5545307.3392,7422037.6704,170.9643101336
5545309.261,7422034.0474,170.7960692192
5545310.4107,7422030.286,170.8154409144
5545310.3048,7422025.7581,170.915464
5545312.6096,7422021.6663,171.2127409144
5545316.0269,7422018.3881,171.4706818288
5545320.337,7422016.3423,171.868653524
5545324.8972,7422015.2783,171.7442972192
5545329.344,7422013.9493,171.5656409144
5545333.0779,7422011.6726,171.4102178288
5545335.7658,7422008.6328,171.1989972192
5545337.3094,7422005.1462,171.0196563048
5545338.4917,7422001.5632,170.92772060960002
5545339.6089,7421998.012,170.91988182880002
5545340.4082,7421994.6269,170.8647178288
5545340.1953,7421991.1332,170.859064
5545340.043,7421987.76,171.31162552399996
5545339.7425,7421984.6182,171.57206399999998
5545338.1415,7421981.8785,170.9887846096
5545336.345,7421978.6519,171.4616332192
5545337.0894,7421975.3172,171.35998952399999
5545339.0494,7421971.9708,170.920489524
5545341.9698,7421968.9081,171.2667741336
5545345.0249,7421966.0202,171.492925524
5545348.1569,7421963.2372,171.0925178288
5545351.5263,7421960.3686,170.99181013359998
5545353.7738,7421957.2976,170.9619126096
5545354.8618,7421954.1963,170.7383126096
5545355.3704,7421950.9436,171.13738952399999
5545355.4798,7421947.4332,171.5390486096
5545355.0383,7421944.0762,171.711289524
5545354.0453,7421941.5254,171.2096126096
5545352.9727,7421939.7165,171.0136846096
5545352.2068,7421938.207,171.02207691439997
5545350.9953,7421936.727999999,170.984553524
5545349.6864,7421935.353999999,170.89168460960002
5545348.7126,7421933.9158,170.8272206096
5545347.989,7421932.6031,170.842553524
5545346.4462,7421931.8923,170.6534283048
5545344.6611,7421930.5105,170.7735332192
5545343.0878,7421928.1323,170.7977332192
5545308.3114,7422008.509,-129.2240436952
5545339.1401,7421923.2269,170.7012409144
5545336.7234,7421920.7757,170.75465352400002
5545334.3267,7421918.0839,170.925553524
5545331.8736,7421915.1078,170.85769721920002
5545328.9421,7421912.6335,170.49627413360002
5545326.1046,7421910.2621,170.4287206096
5545323.2729,7421908.0347,170.0656178288
5545320.5112,7421906.0109,169.82260491440002
5545317.5082,7421903.8634,169.77992552400002
5545314.3086,7421901.3556,169.8230101336
5545310.6831,7421899.8315,169.976564
5545307.1372,7421899.5818,170.0226692192
5545303.8246,7421899.9366,170.1091126096
5545300.4049,7421899.9528,169.9510769144
5545297.3496,7421898.2084,169.7987126096
5545294.4246,7421895.8772,169.69969230479998
5545291.6329,7421893.285,169.71053321920002
5545288.6391,7421890.9094,169.9622178288
5545285.4353,7421889.0434,169.93053321920002
5545282.262,7421887.5595,169.9459846096
5545278.9175,7421886.701,169.748953524
5545275.8147,7421887.2121,169.589953524
5545272.8618,7421888.356000001,169.5476381336
5545269.8093,7421889.0934,169.6369818288
5545266.9274,7421890.0509,169.598053524
5545263.9439,7421891.2234,169.5773692192
5545261.3048,7421891.9628,169.737053524
5545259.2143,7421892.8657,170.4735409144
5545257.8481,7421894.6455,171.5387206096
5545256.039,7421897.5769,171.55247691440002
5545253.765,7421898.7354,170.9757409144
5545252.0061,7421897.6128,171.6246563048
5545249.9363,7421896.0137,171.8037692192
5545248.4183,7421893.4836,171.9319283048
5545246.8882,7421890.8317,171.9438741336
5545245.7105,7421887.6071,171.76488460960002
5545244.8127,7421883.7425,171.068489524
5545243.4832,7421880.1611,170.6762
5545241.2588,7421877.9831,171.11931013359998
5545238.7197,7421876.932999999,170.971464
5545236.1291,7421876.5517,171.0509
5545233.8083,7421876.2106,171.9562692192
5545231.5893,7421876.2499,171.8972
5545229.176,7421876.515,171.72069721920002
5545226.5642,7421876.0999,172.22405950479998
5545223.4786,7421875.0337,172.35321580960002
5545220.2325,7421873.3946,172.45270811440002
5545216.8371,7421871.2601,173.21075672400002
5545213.4767,7421868.8884,172.1637441144
5545209.9945,7421866.9565,172.041664
5545206.6102,7421864.774,171.813789524
5545203.4493,7421862.2868,171.4899332192
5545200.0688,7421860.2332,169.93552830480002
5545196.3269,7421858.924,169.652525524
5545192.6764,7421858.2826,170.18528182880002
5545189.8408,7421859.1037,170.48692552400001
5545186.7919,7421860.7027,170.5033692192
5545183.1083,7421862.1387,172.372420724
5545180.1108,7421864.4681,175.0805875048
5545178.6172,7421867.2462,177.8566950856
5545177.8748,7421870.2009,178.32183600000002
5545176.5023,7421873.2109,178.4881756952
5545174.1963,7421876.2242,178.4650923048
5545171.6007,7421879.1509,178.2652409144
5545169.0801,7421882.1252,176.90397169520003
5545166.9424,7421885.3857,174.8527465904
5545165.5234,7421889.0259,171.047764
5545164.7799,7421892.9122,170.46769230479998
5545163.8186,7421896.5942,169.4358178288
5545163.2348,7421900.5489,168.817461524
5545162.573,7421904.475,168.56788460960001
5545161.174,7421908.1891,168.694753524
5545160.0738,7421912.1074,168.4085818288
5545158.663,7421915.7583,168.1477049144
5545157.1784,7421919.4818,168.095989524
5545156.0846,7421923.4434,167.521961524
5545154.7587,7421927.4407,168.6150923048
5545153.0315,7421931.4627,169.7865846096
5545151.5269,7421935.4633,171.871864
5545150.5761,7421939.516,174.4563441144
5545149.9607,7421943.6685,176.22115630480002
5545149.3729,7421947.8225,178.0929563048
5545148.4673,7421951.7164,180.92575630480002
5545148.1631,7421955.9532,181.559204
5545149.188999999,7421960.4577,181.39030000000002
5545150.0036,7421964.8028,181.12987939040002
5545151.0476,7421969.0304,180.9638436952
5545151.5766,7421973.737000001,181.33659600000001
5545151.4284,7421978.3199,183.25018830480002
5545150.6164,7421982.6746,187.0090716952
5545151.8978,7421987.1187,189.02689999999998
5545154.3704,7421990.9063,194.471028
5545157.8819,7421992.5783,194.2855396952
5545161.7686,7421995.2826,193.27156000000002
5545163.4567,7421998.8428,193.391676
5545165.0255,7422002.76,193.48151569520002
5545165.4962,7422006.5547,193.798312
5545165.0221,7422010.385,194.1045156952
5545164.0905,7422014.3928,194.4967
5545162.5489,7422018.1619,195.08423600000003
5545161.7515,7422022.2331,195.2535236952
5545161.5753,7422026.2379,195.605172
5545160.8519,7422030.1488,195.772376
5545159.4461,7422033.5235,195.786208
5545157.7236,7422036.6103,195.95526
5545156.2238,7422039.8933,195.83528
5545154.6731,7422043.0756,194.5280636952
5545152.5341,7422045.7933,192.9289396952
5545149.672,7422048.4467,192.34808
5545146.1862,7422050.4445,186.7820283048
5545142.4902,7422052.8335,187.048668
5545138.7041,7422054.6399,186.9082923048
5545136.1287,7422054.5085,187.2406283048
5545134.7795,7422053.6583,188.674296
5545133.4738,7422052.9017,189.6667043048
5545132.845,7422051.0803,191.021532
5545132.0359,7422048.9469,192.8705763048
5545131.0522,7422046.9311,194.347368
5545130.2167,7422046.0152,196.62542000000002
5545130.1642,7422046.0845,196.675332
5545130.2006,7422046.0776,196.76057200000002
5545130.24,7422046.1748,196.74664800000002
5545130.1213,7422046.2951,196.652724
5545129.9061,7422045.9147,197.102068
5545129.8484,7422045.6861,197.16206400000002
5545129.7958,7422045.597999999,197.00796400000002
5545160.0522,7422050.4860000005,173.994920724
5545163.0463,7422046.4353,173.6890441144
5545166.4634,7422042.7409,173.9601004192
5545169.7293,7422039.6411,174.9582748952
5545171.7445,7422035.6338,176.20397169519998
5545173.1523,7422031.0898,177.10142830479998
5545173.904,7422026.4837,185.8457
5545173.8663,7422021.7685,194.66080399999998
5545174.172,7422016.8026,194.5388
5545172.5228,7422013.1931,194.04351200000002
5545169.5373,7422005.2045,193.52750400000002
5545167.998,7422001.4608,193.217124
5545164.467,7421998.6813,193.30214800000002
5545161.8592,7421990.084,189.79045200000002
5545161.7661,7421985.3397,186.7169756952
5545160.4426,7421980.8338,183.16947569520002
5545155.1006,7421974.3457,181.3918806096
5545151.0533,7421971.8478,181.181864
5545146.402000001,7421972.5641,181.13760000000002
5545142.0604,7421971.7866,181.0827436952
5545138.8854,7421968.7141,181.2553206096
5545135.6813,7421965.5232,181.6623603048
5545131.8568,7421963.3888,182.488404
5545128.9064,7421961.7979,183.9919923048
5545126.4736,7421961.7356,186.80532430480002
5545123.9496,7421963.2461,187.62738830479998
5545121.3845,7421963.265,188.3966923048
5545118.7208,7421962.2977,190.082484
5545119.1937,7421960.8019,190.2095
5545123.5652,7421954.9166,184.56629999999998
5545126.9667,7421952.9472,182.723704
5545130.6966,7421950.1175,182.12885630480002
5545130.9101,7421948.175,182.01072830479998
5545128.6214,7421946.2763,182.0101396952
5545125.4811,7421944.2018,182.2587206096
5545121.5181,7421944.6581,182.559464
5545116.8221,7421945.329,184.5047396952
5545112.6328,7421946.7888,187.1506206096
5545109.6404,7421949.9231,188.42928830480002
5545106.405,7421951.5039,188.49772430480002
5545101.5318,7421953.2074,189.5488206096
5545100.1157,7421951.3749,189.6689443048
5545099.2872,7421947.6909,187.9310603048
5545099.0308,7421943.1973,186.66142430480002
5545100.1866,7421938.3588,185.7030756952
5545101.344,7421933.3245,180.1911756952
5545099.7439,7421929.7661,177.7378206096
5545099.6962,7421925.8645,176.4944513904
5545101.255,7421921.6846,173.0765955048
5545103.6225,7421917.32,170.05281260959998
5545105.0879,7421912.8199,167.9609332192
5545103.8165,7421909.9489,167.21316921919998
5545103.8073,7421906.2789,167.247853524
5545105.6141,7421902.6154,167.14567691439998
5545109.6528,7421900.6572,167.2106486096
5545113.0113,7421897.3192,167.3638972192
5545114.6636,7421892.8742,167.40144860959998
5545114.2521,7421887.1795,167.2969846096
5545116.1875,7421881.8651,167.9634972192
5545120.0087,7421879.0363,168.97298952399998
5545125.1765,7421877.3928,170.0621818288
5545131.5167,7421876.5934,171.2788563048
5545136.8915,7421873.6294,175.0981388952
5545140.0043,7421870.4132,175.9448126096
5545138.7904,7421867.607999999,175.9128793904
5545140.6018,7421863.7889,175.8678307808
5545144.9265,7421862.1967,176.0015230856
5545150.3019,7421862.7037,176.3501
5545155.6123,7421864.4443,176.7689873904
5545160.5643,7421867.6085,177.13354860959998
5545165.5966,7421871.4142,177.77942830479998
5545171.3537,7421872.8672,178.3857206096
5545177.4047,7421869.7632,178.3393307808
5545179.3514,7421871.1286,178.4081116952
5545182.6195,7421874.312999999,178.806332
5545185.8208,7421880.084,178.9685153904
5545186.2566,7421886.8251,177.7425769144
5545183.7065,7421892.0313,172.4104441144
5545182.3399,7421898.049,168.7278049144
5545185.0059,7421902.7042,167.7944178288
5545188.3489,7421907.4473,168.8901049144
5545191.1645,7421912.4247,168.9688
5545193.8545,7421917.6446,169.48386399999998
5545196.5377,7421922.9166,169.712453524
5545198.9186,7421928.2507,169.9632972192
5545201.5452,7421933.5618,170.74662830480003
5545204.8623,7421938.7643,171.0703381336
5545208.2049,7421944.2425,172.4786748952
5545211.0808,7421949.9628,173.01633119999997
5545211.3362,7421954.8463,173.6606004192
5545210.9134,7421959.879,174.907420724
5545210.4581,7421965.2264,177.7817436952
5545211.2905,7421970.8615,187.006504
5545212.5923,7421976.2276,189.7290206096
5545216.0666,7421980.3067,189.76455199999998
5545220.7188,7421982.3781,189.6560403048
5545225.2007,7421985.0024,189.4885443048
5545228.5251,7421989.3404,187.3624283048
5545230.8271,7421994.6759,176.2949716952
5545233.7901,7421999.7602,172.830328724
