X,Y,H
5545049.1663,7421894.4768,170.5048
5545048.2207,7421894.0847,170.497253524
5545047.2447,7421893.7312,170.5059049144
5545046.2472,7421893.3641,170.49276400000002
5545045.2023,7421892.993,170.4228486096
5545044.1179,7421892.6876,170.39977413359998
5545042.9798,7421892.3425,170.3581101336
5545041.8315,7421892.1024,170.26027691439998
5545040.6501,7421891.8396,170.25757691439998
5545039.4523,7421891.7047,170.31867413359998
5545038.2489,7421891.4801,170.3319741336
5545037.0302,7421891.4543,170.3271049144
5545035.8342,7421891.3643,170.3310563048
5545034.6023,7421891.4987,170.2745818288
5545033.3883,7421891.5334,170.29172552400001
5545032.1482,7421891.7006,170.28551782879998
5545030.928,7421891.7994,170.2938049144
5545029.6614,7421891.9592,170.3186818288
5545028.4007,7421892.0834,170.330264
5545027.1509,7421892.276,170.3735283048
5545025.9341,7421892.4868,170.3802563048
5545024.6959,7421892.6787,170.3349846096
5545023.4511,7421892.8809,170.47732552399998
5545022.2454,7421893.0699,170.819353524
5545020.9838,7421893.309,170.8702923048
5545019.7823,7421893.5068,171.12397413360003
5545018.5026,7421893.7137,171.3674486096
5545017.2875,7421893.8027,171.5080458288
5545016.217,7421893.5491,171.638253524
5545015.2358,7421893.248,171.5964126096
5545014.4092,7421892.6962,171.4988126096
5545013.5938,7421892.1197,171.34164582879998
5545012.7774,7421891.4566,171.1602486096
5545011.7574,7421890.9902,171.1106049144
5545010.7561,7421890.5656,171.13882552400003
5545009.6361,7421890.2515,171.1207049144
5545008.5869,7421889.9325,171.1164486096
5545007.4401,7421889.7081,171.0790409144
5545006.3505,7421889.4936,171.05124091439998
5545005.1725,7421889.3068,171.1001818288
5545004.0623,7421889.1645,171.2134409144
5545002.8818,7421888.9691,171.5402972192
5545001.7479,7421888.8726,171.7115126096
5545000.5721,7421888.6747,171.6407283048
5544999.4384,7421888.6055,171.5210769144
5544998.2761,7421888.416,171.3251818288
5544997.1487,7421888.3759,171.067564
5544996.0146,7421888.1908,170.8891049144
5544994.8763,7421888.1941,170.76825352400002
5544993.7566,7421888.0007,170.720453524
5544992.559,7421887.9636,170.6200846096
5544991.4058,7421887.7743,170.5857818288
5544990.1664,7421887.7042,170.4844563048
5544988.992,7421887.5265,170.3981923048
5544987.7315,7421887.4726,170.19757691439997
5544986.5446,7421887.3631,170.03177413359998
5544985.2697,7421887.3681,169.75445630480002
5544984.0837,7421887.3378,169.5281846096
5544982.8201,7421887.3731,169.2826
5544981.6418,7421887.4499,169.0463332192
5544980.4157,7421887.5843,168.9280101336
5544979.2428,7421887.7953,168.94042060959998
5544978.0148,7421888.0863,168.8673206096
5544976.833,7421888.4378,168.7883486096
5544975.5659,7421888.8284,168.71698952399998
5544974.3653,7421889.2,168.7146178288
5544973.0611,7421889.5329,168.6669923048
5544971.8417,7421889.8607,168.6421283048
5544970.5066,7421890.1594,168.57761013360002
5544970.0309,7421891.0153,167.4958206096
5544968.7305,7421891.2041,167.4532283048
5544967.5446,7421891.3883,167.52509230479998
5544966.2575,7421891.4911,167.5807409144
5544965.0789,7421891.5864,167.63635630480002
5544963.9069,7421891.4696,167.695561524
5544962.8171,7421891.415,167.7683692192
5544961.7282,7421891.1804,167.84775630480001
5544960.6698,7421891.1494,167.98462830480003
5544959.5514,7421891.0655,168.0545741336
5544958.4642,7421891.2314,168.1140381336
5544957.3277,7421891.2754,168.1186846096
5544956.2128,7421891.5053,168.37706400000002
5544955.0824,7421891.6435,168.621761524
5544953.9318,7421891.8923,168.9485818288
5544952.7716,7421892.0563,169.064664
5544951.5858,7421892.3529,168.9841101336
5544950.4265,7421892.618,168.994864
5544949.1892,7421892.9312,168.9671769144
5544948.0278,7421893.2305,168.91732830479998
5544946.7471,7421893.5444,168.7914923048
5544945.5514,7421893.8112,168.766825524
5544944.2502,7421894.1353,168.689264
5544943.0548,7421894.4278,168.573561524
5544941.737,7421894.7787,168.5099846096
5544940.5457,7421895.0784,168.5758049144
5544939.2409,7421895.4271,168.4059101336
5544938.0354,7421895.7542,168.56416921919998
5544936.7184,7421896.0882,168.7075692192
5544935.5212,7421896.4067,168.55008182880002
5544934.2423,7421896.7213,168.692289524
