nr,tryb,czas,Y,X,H
Auto92915,Measured,05/17/2012 10:55:00,7422114.1818,5545226.8616,238.4951
Auto92916,Measured,05/17/2012 10:55:01,7422115.043,5545227.0025,238.4745
Auto92917,Measured,05/17/2012 10:55:02,7422115.9561,5545227.1581,238.5047
Auto92918,Measured,05/17/2012 10:55:03,7422116.8294,5545227.3629,238.5334
Auto92919,Measured,05/17/2012 10:55:04,7422117.731,5545227.6081,238.5151
Auto92920,Measured,05/17/2012 10:55:05,7422118.6282,5545227.936,238.5364
Auto92921,Measured,05/17/2012 10:55:06,7422119.3663,5545228.4351,238.5392
Auto92922,Measured,05/17/2012 10:55:07,7422120.0226,5545228.9702,238.5468
Auto92923,Measured,05/17/2012 10:55:08,7422120.4405,5545229.5803,238.5215
Auto92924,Measured,05/17/2012 10:55:09,7422120.8503,5545230.2002,238.5337
Auto92925,Measured,05/17/2012 10:55:10,7422121.0833,5545230.8434,238.5279
Auto92926,Measured,05/17/2012 10:55:11,7422121.2597,5545231.4565,238.5653
Auto92927,Measured,05/17/2012 10:55:12,7422121.2621,5545232.0815,238.5643
Auto92928,Measured,05/17/2012 10:55:13,7422121.2975,5545232.6985,238.5078
Auto92929,Measured,05/17/2012 10:55:14,7422121.1717,5545233.3331,238.4802
Auto92930,Measured,05/17/2012 10:55:15,7422121.1409,5545234.063,238.5279
Auto92931,Measured,05/17/2012 10:55:16,7422120.9569,5545234.7331,238.4965
Auto92932,Measured,05/17/2012 10:55:17,7422120.8426,5545235.4849,238.5061
Auto92933,Measured,05/17/2012 10:55:18,7422120.5304,5545236.082,238.5115
Auto92934,Measured,05/17/2012 10:55:19,7422120.2838,5545236.8007,238.4728
Auto92935,Measured,05/17/2012 10:55:20,7422119.8649,5545237.3325,238.5017
Auto92936,Measured,05/17/2012 10:55:21,7422119.5061,5545238.0008,238.4638
Auto92937,Measured,05/17/2012 10:55:22,7422118.98,5545238.4729,238.4893
Auto92938,Measured,05/17/2012 10:55:23,7422118.478,5545239.1618,238.5028
Auto92939,Measured,05/17/2012 10:55:24,7422117.8483,5545239.5839,238.4949
Auto92940,Measured,05/17/2012 10:55:25,7422117.1862,5545240.1394,238.5163
Auto92941,Measured,05/17/2012 10:55:26,7422116.4485,5545240.434,238.4899
Auto92942,Measured,05/17/2012 10:55:27,7422115.7233,5545240.7355,238.4825
Auto92943,Measured,05/17/2012 10:55:28,7422114.9449,5545240.8473,238.5139
Auto92944,Measured,05/17/2012 10:55:29,7422114.2091,5545240.9639,238.5261
Auto92945,Measured,05/17/2012 10:55:30,7422113.3777,5545240.9561,238.4896
Auto92946,Measured,05/17/2012 10:55:31,7422112.5786,5545241.0064,238.4952
Auto92947,Measured,05/17/2012 10:55:32,7422111.7505,5545241.1247,238.4947
Auto92948,Measured,05/17/2012 10:55:33,7422111.0562,5545241.4299,238.5064
Auto92949,Measured,05/17/2012 10:55:34,7422110.3188,5545241.6764,238.5168
Auto92950,Measured,05/17/2012 10:55:35,7422109.702,5545242.0329,238.494
Auto92951,Measured,05/17/2012 10:55:36,7422108.9641,5545242.3368,238.5017
Auto92952,Measured,05/17/2012 10:55:37,7422108.2804,5545242.6282,238.4815
Auto92953,Measured,05/17/2012 10:55:38,7422107.5404,5545243.0036,238.4894
Auto92954,Measured,05/17/2012 10:55:39,7422106.8694,5545243.3562,238.4932
Auto92955,Measured,05/17/2012 10:55:40,7422106.1596,5545243.768,238.4825
Auto92956,Measured,05/17/2012 10:55:41,7422105.5533,5545244.2128,238.5025
Auto92957,Measured,05/17/2012 10:55:42,7422104.8969,5545244.6927,238.4786
Auto92958,Measured,05/17/2012 10:55:43,7422104.3296,5545245.2161,238.4971
Auto92959,Measured,05/17/2012 10:55:44,7422103.7864,5545245.6944,238.4938
Auto92960,Measured,05/17/2012 10:55:45,7422103.361,5545246.2697,238.4994
Auto92961,Measured,05/17/2012 10:55:46,7422102.9776,5545246.7816,238.4869
Auto92962,Measured,05/17/2012 10:55:47,7422102.8027,5545247.4204,238.5082
Auto92963,Measured,05/17/2012 10:55:48,7422102.6161,5545248.0222,238.5056
Auto92964,Measured,05/17/2012 10:55:49,7422102.5696,5545248.7571,238.4916
Auto92965,Measured,05/17/2012 10:55:50,7422102.3895,5545249.4342,238.4952
Auto92966,Measured,05/17/2012 10:55:51,7422102.3017,5545250.2856,238.484
Auto92967,Measured,05/17/2012 10:55:52,7422102.0839,5545251.0355,238.4878
Auto92968,Measured,05/17/2012 10:55:53,7422101.823,5545251.8959,238.495
Auto92969,Measured,05/17/2012 10:55:54,7422101.4834,5545252.6054,238.4918
Auto92970,Measured,05/17/2012 10:55:55,7422101.061,5545253.2529,238.4743
Auto92971,Measured,05/17/2012 10:55:56,7422100.615,5545253.8018,238.4798
Auto92972,Measured,05/17/2012 10:55:57,7422100.1553,5545254.1715,238.484
Auto92973,Measured,05/17/2012 10:55:58,7422099.6838,5545254.4424,238.4777
Auto92974,Measured,05/17/2012 10:55:59,7422099.1687,5545254.6012,238.4665
Auto92975,Measured,05/17/2012 10:56:00,7422098.6077,5545254.8594,238.4759
Auto92976,Measured,05/17/2012 10:56:01,7422097.9881,5545254.9949,238.4787
Auto92977,Measured,05/17/2012 10:56:02,7422097.2887,5545255.2258,238.4913
Auto92978,Measured,05/17/2012 10:56:03,7422096.6083,5545255.3831,238.4967
Auto92979,Measured,05/17/2012 10:56:04,7422095.7752,5545255.5878,238.4842
Auto92980,Measured,05/17/2012 10:56:05,7422094.985,5545255.7245,238.4947
Auto92981,Measured,05/17/2012 10:56:06,7422094.108,5545255.7716,238.4879
Auto92982,Measured,05/17/2012 10:56:07,7422093.2739,5545255.7972,238.4841
Auto92983,Measured,05/17/2012 10:56:08,7422092.3839,5545255.7344,238.4755
Auto92984,Measured,05/17/2012 10:56:09,7422091.5332,5545255.6447,238.4941
Auto92985,Measured,05/17/2012 10:56:10,7422090.6327,5545255.481,238.4791
Auto92986,Measured,05/17/2012 10:56:11,7422089.7944,5545255.2868,238.5
Auto92987,Measured,05/17/2012 10:56:12,7422088.9038,5545255.037,238.4999
Auto92988,Measured,05/17/2012 10:56:13,7422088.0536,5545254.7561,238.5011
Auto92989,Measured,05/17/2012 10:56:14,7422087.1492,5545254.5105,238.4892
Auto92990,Measured,05/17/2012 10:56:15,7422086.3092,5545254.1848,238.5071
Auto92991,Measured,05/17/2012 10:56:16,7422085.3968,5545253.9035,238.4975
Auto92992,Measured,05/17/2012 10:56:17,7422084.5626,5545253.5563,238.516
Auto92993,Measured,05/17/2012 10:56:18,7422083.6617,5545253.2084,238.5164
Auto92994,Measured,05/17/2012 10:56:19,7422082.8388,5545252.8189,238.5105
Auto92995,Measured,05/17/2012 10:56:20,7422081.9787,5545252.3368,238.4835
Auto92996,Measured,05/17/2012 10:56:21,7422081.1976,5545251.8393,238.5042
Auto92997,Measured,05/17/2012 10:56:22,7422080.383,5545251.2283,238.4901
Auto92998,Measured,05/17/2012 10:56:23,7422079.6235,5545250.6559,238.4955
Auto92999,Measured,05/17/2012 10:56:24,7422078.8337,5545249.9926,238.5047
Auto93000,Measured,05/17/2012 10:56:25,7422078.0917,5545249.3631,238.5086
Auto93001,Measured,05/17/2012 10:56:26,7422077.2958,5545248.7203,238.505
Auto93002,Measured,05/17/2012 10:56:27,7422076.5285,5545248.1478,238.521
Auto93003,Measured,05/17/2012 10:56:28,7422075.7192,5545247.511,238.4967
Auto93004,Measured,05/17/2012 10:56:29,7422074.951,5545246.9416,238.4876
Auto93005,Measured,05/17/2012 10:56:30,7422074.1184,5545246.3338,238.4812
Auto93006,Measured,05/17/2012 10:56:31,7422073.3196,5545245.8213,238.5046
Auto93007,Measured,05/17/2012 10:56:32,7422072.49,5545245.3023,238.4785
Auto93008,Measured,05/17/2012 10:56:33,7422071.6662,5545244.8666,238.4995
Auto93009,Measured,05/17/2012 10:56:34,7422070.8144,5545244.3807,238.487
Auto93010,Measured,05/17/2012 10:56:35,7422069.9455,5545243.988,238.4892
Auto93011,Measured,05/17/2012 10:56:36,7422069.0837,5545243.5705,238.4862
Auto93012,Measured,05/17/2012 10:56:37,7422068.1925,5545243.3195,238.4921
Auto93013,Measured,05/17/2012 10:56:38,7422067.3302,5545242.9989,238.4871
Auto93014,Measured,05/17/2012 10:56:39,7422066.4228,5545242.7591,238.4961
Auto93015,Measured,05/17/2012 10:56:40,7422065.5658,5545242.4719,238.4953
Auto93016,Measured,05/17/2012 10:56:41,7422064.6365,5545242.234,238.4887
Auto93017,Measured,05/17/2012 10:56:42,7422063.778,5545242.004,238.5136
Auto93018,Measured,05/17/2012 10:56:43,7422062.8465,5545241.8588,238.4941
Auto93019,Measured,05/17/2012 10:56:44,7422061.9775,5545241.6925,238.4983
Auto93020,Measured,05/17/2012 10:56:45,7422061.0468,5545241.6361,238.4787
Auto93021,Measured,05/17/2012 10:56:46,7422060.1601,5545241.5353,238.4985
Auto93022,Measured,05/17/2012 10:56:47,7422059.2657,5545241.5019,238.4737
Auto93023,Measured,05/17/2012 10:56:48,7422058.3383,5545241.4209,238.4884
Auto93024,Measured,05/17/2012 10:56:49,7422057.4627,5545241.3872,238.4918
Auto93025,Measured,05/17/2012 10:56:50,7422056.5347,5545241.4133,238.4915
Auto93026,Measured,05/17/2012 10:56:51,7422055.6467,5545241.3373,238.4793
Auto93027,Measured,05/17/2012 10:56:52,7422054.7577,5545241.4117,238.4961
Auto93028,Measured,05/17/2012 10:56:53,7422053.8659,5545241.3678,238.5047
Auto93029,Measured,05/17/2012 10:56:54,7422053.0052,5545241.5456,238.5079
Auto93030,Measured,05/17/2012 10:56:55,7422052.1272,5545241.6102,238.4931
Auto93031,Measured,05/17/2012 10:56:56,7422051.2431,5545241.848,238.4802
Auto93032,Measured,05/17/2012 10:56:57,7422050.3557,5545241.9846,238.4672
Auto93033,Measured,05/17/2012 10:56:58,7422049.4281,5545242.1576,238.4991
Auto93034,Measured,05/17/2012 10:56:59,7422048.516,5545242.2979,238.5022
Auto93035,Measured,05/17/2012 10:57:00,7422047.5787,5545242.3393,238.5013
Auto93036,Measured,05/17/2012 10:57:01,7422046.6323,5545242.432,238.5028
Auto93037,Measured,05/17/2012 10:57:02,7422045.7025,5545242.3578,238.496
Auto93038,Measured,05/17/2012 10:57:03,7422044.7662,5545242.2884,238.5136
Auto93039,Measured,05/17/2012 10:57:04,7422043.8975,5545242.1152,238.4908
Auto93040,Measured,05/17/2012 10:57:05,7422042.9708,5545241.9139,238.4955
Auto93041,Measured,05/17/2012 10:57:06,7422042.1,5545241.7087,238.5192
Auto93042,Measured,05/17/2012 10:57:07,7422041.2644,5545241.3687,238.4968
Auto93043,Measured,05/17/2012 10:57:08,7422040.4717,5545241.0734,238.5005
Auto93044,Measured,05/17/2012 10:57:09,7422039.7803,5545240.6283,238.496
Auto93045,Measured,05/17/2012 10:57:10,7422039.1234,5545240.206,238.4941
Auto93046,Measured,05/17/2012 10:57:11,7422038.4555,5545239.766,238.5066
Auto93047,Measured,05/17/2012 10:57:12,7422037.7861,5545239.3367,238.5155
Auto93048,Measured,05/17/2012 10:57:13,7422037.0791,5545238.9513,238.5203
Auto93049,Measured,05/17/2012 10:57:14,7422036.4256,5545238.4417,238.5308
Auto93050,Measured,05/17/2012 10:57:15,7422035.6752,5545238.0511,238.5427
Auto93051,Measured,05/17/2012 10:57:16,7422035.0072,5545237.5358,238.5556
Auto93052,Measured,05/17/2012 10:57:17,7422034.292,5545237.0819,238.5753
Auto93053,Measured,05/17/2012 10:57:18,7422033.5928,5545236.4994,238.5956
Auto93054,Measured,05/17/2012 10:57:19,7422032.8961,5545235.9505,238.5395
Auto93055,Measured,05/17/2012 10:57:20,7422032.155,5545235.2832,238.519
Auto93056,Measured,05/17/2012 10:57:21,7422031.4052,5545234.6677,238.5159
Auto93057,Measured,05/17/2012 10:57:22,7422030.6178,5545233.9539,238.5219
Auto93058,Measured,05/17/2012 10:57:23,7422029.8051,5545233.2966,238.5137
Auto93059,Measured,05/17/2012 10:57:24,7422028.9704,5545232.4606,238.507
Auto93060,Measured,05/17/2012 10:57:25,7422028.1222,5545231.6985,238.5033
Auto93061,Measured,05/17/2012 10:57:26,7422027.1966,5545230.8068,238.4899
Auto93062,Measured,05/17/2012 10:57:27,7422026.2573,5545230.0696,238.4974
Auto93063,Measured,05/17/2012 10:57:28,7422025.2326,5545229.2794,238.5
Auto93064,Measured,05/17/2012 10:57:29,7422024.2189,5545228.7237,238.5094
Auto93065,Measured,05/17/2012 10:57:30,7422023.166,5545228.1322,238.4951
Auto93066,Measured,05/17/2012 10:57:31,7422022.1415,5545227.8199,238.4947
Auto93067,Measured,05/17/2012 10:57:32,7422021.1419,5545227.5118,238.4989
Auto93068,Measured,05/17/2012 10:57:33,7422020.1784,5545227.4533,238.5057
Auto93069,Measured,05/17/2012 10:57:34,7422019.2329,5545227.4184,238.5054
Auto93070,Measured,05/17/2012 10:57:35,7422018.2844,5545227.4765,238.5047
Auto93071,Measured,05/17/2012 10:57:36,7422017.3438,5545227.4922,238.5163
Auto93072,Measured,05/17/2012 10:57:37,7422016.4,5545227.5123,238.5149
Auto93073,Measured,05/17/2012 10:57:38,7422015.4411,5545227.5479,238.4991
Auto93074,Measured,05/17/2012 10:57:39,7422014.4756,5545227.506,238.5022
Auto93075,Measured,05/17/2012 10:57:40,7422013.4687,5545227.4803,238.4938
Auto93076,Measured,05/17/2012 10:57:41,7422012.4856,5545227.2785,238.5173
Auto93077,Measured,05/17/2012 10:57:42,7422011.4429,5545227.1028,238.4927
Auto93078,Measured,05/17/2012 10:57:43,7422010.4539,5545226.7643,238.4994
Auto93079,Measured,05/17/2012 10:57:44,7422009.4151,5545226.4742,238.5127
Auto93080,Measured,05/17/2012 10:57:45,7422008.4446,5545226.0637,238.5223
Auto93081,Measured,05/17/2012 10:57:46,7422007.4314,5545225.6827,238.5098
Auto93082,Measured,05/17/2012 10:57:47,7422006.5209,5545225.207,238.5004
Auto93083,Measured,05/17/2012 10:57:48,7422005.5544,5545224.7692,238.507
Auto93084,Measured,05/17/2012 10:57:49,7422004.6717,5545224.264,238.5027
Auto93085,Measured,05/17/2012 10:57:50,7422003.7588,5545223.8087,238.4979
Auto93086,Measured,05/17/2012 10:57:51,7422002.8259,5545223.3632,238.5097
Auto93087,Measured,05/17/2012 10:57:52,7422001.9371,5545222.8994,238.5081
Auto93088,Measured,05/17/2012 10:57:53,7422001.0488,5545222.3181,238.5007
Auto93089,Measured,05/17/2012 10:57:54,7422000.2357,5545221.7271,238.4997
Auto93090,Measured,05/17/2012 10:57:55,7421999.4448,5545221.039,238.4972
Auto93091,Measured,05/17/2012 10:57:56,7421998.741,5545220.2839,238.4999
Auto93092,Measured,05/17/2012 10:57:57,7421997.9472,5545219.545,238.505
Auto93093,Measured,05/17/2012 10:57:58,7421997.3384,5545218.699,238.4898
Auto93094,Measured,05/17/2012 10:57:59,7421996.5973,5545217.9037,238.4956
Auto93095,Measured,05/17/2012 10:58:00,7421996.0525,5545216.9839,238.4887
Auto93096,Measured,05/17/2012 10:58:01,7421995.352,5545216.1278,238.4956
Auto93097,Measured,05/17/2012 10:58:02,7421994.8441,5545215.1393,238.4896
Auto93098,Measured,05/17/2012 10:58:03,7421994.2078,5545214.2243,238.4824
Auto93099,Measured,05/17/2012 10:58:04,7421993.7263,5545213.1882,238.4828
Auto93100,Measured,05/17/2012 10:58:05,7421993.1676,5545212.2134,238.4803
Auto93101,Measured,05/17/2012 10:58:06,7421992.6099,5545211.1872,238.4741
Auto93102,Measured,05/17/2012 10:58:07,7421992.0556,5545210.1737,238.4878
Auto93103,Measured,05/17/2012 10:58:08,7421991.4067,5545209.2265,238.4767
Auto93104,Measured,05/17/2012 10:58:09,7421990.8075,5545208.186,238.4768
Auto93105,Measured,05/17/2012 10:58:10,7421990.0741,5545207.3322,238.4772
Auto93106,Measured,05/17/2012 10:58:11,7421989.3755,5545206.3328,238.4754
Auto93107,Measured,05/17/2012 10:58:12,7421988.5894,5545205.5231,238.4745
Auto93108,Measured,05/17/2012 10:58:13,7421987.781,5545204.6744,238.4635
Auto93109,Measured,05/17/2012 10:58:14,7421986.9485,5545203.9689,238.4661
Auto93110,Measured,05/17/2012 10:58:15,7421985.9592,5545203.3773,238.5803
Auto93111,Measured,05/17/2012 10:58:16,7421985.0712,5545202.7667,238.6004
Auto93112,Measured,05/17/2012 10:58:17,7421984.0795,5545202.3246,238.6081
Auto93113,Measured,05/17/2012 10:58:18,7421983.1369,5545201.8412,238.6192
Auto93114,Measured,05/17/2012 10:58:19,7421982.156,5545201.4055,238.6378
Auto93115,Measured,05/17/2012 10:58:20,7421981.1923,5545200.9836,238.6493
Auto93116,Measured,05/17/2012 10:58:21,7421980.2281,5545200.5621,238.6666
Auto93117,Measured,05/17/2012 10:58:22,7421979.2356,5545200.1525,238.6731
Auto93118,Measured,05/17/2012 10:58:23,7421978.4729,5545199.7152,238.5751
Auto93119,Measured,05/17/2012 10:58:24,7421977.3879,5545199.2481,238.4978
Auto93120,Measured,05/17/2012 10:58:25,7421976.4638,5545198.6826,238.4969
Auto93121,Measured,05/17/2012 10:58:26,7421975.4483,5545198.1254,238.4941
Auto93122,Measured,05/17/2012 10:58:27,7421974.6013,5545197.41,238.4878
Auto93123,Measured,05/17/2012 10:58:28,7421973.6646,5545196.715,238.4949
Auto93124,Measured,05/17/2012 10:58:29,7421972.9529,5545195.8823,238.4833
Auto93125,Measured,05/17/2012 10:58:30,7421972.1511,5545195.0833,238.4895
Auto93126,Measured,05/17/2012 10:58:31,7421971.5652,5545194.189,238.4877
Auto93127,Measured,05/17/2012 10:58:32,7421970.8922,5545193.3197,238.4734
Auto93128,Measured,05/17/2012 10:58:33,7421970.3977,5545192.4048,238.4723
Auto93129,Measured,05/17/2012 10:58:34,7421969.8115,5545191.4773,238.4616
Auto93130,Measured,05/17/2012 10:58:35,7421969.2986,5545190.5699,238.4771
Auto93131,Measured,05/17/2012 10:58:36,7421968.7746,5545189.6024,238.4591
Auto93132,Measured,05/17/2012 10:58:37,7421968.3528,5545188.6665,238.4764
Auto93133,Measured,05/17/2012 10:58:38,7421967.9022,5545187.6741,238.4536
Auto93134,Measured,05/17/2012 10:58:39,7421967.5408,5545186.6711,238.527
Auto93135,Measured,05/17/2012 10:58:40,7421967.1538,5545185.6512,238.4954
Auto93136,Measured,05/17/2012 10:58:41,7421966.8042,5545184.6991,238.5148
Auto93137,Measured,05/17/2012 10:58:42,7421966.4739,5545183.6868,238.502
Auto93138,Measured,05/17/2012 10:58:43,7421966.1369,5545182.732,238.5157
Auto93139,Measured,05/17/2012 10:58:44,7421965.8601,5545181.7405,238.5138
Auto93140,Measured,05/17/2012 10:58:45,7421965.5095,5545180.7838,238.4953
Auto93141,Measured,05/17/2012 10:58:46,7421965.3277,5545179.7718,238.482
Auto93142,Measured,05/17/2012 10:58:47,7421965.1159,5545178.7916,238.5006
Auto93143,Measured,05/17/2012 10:58:48,7421964.9587,5545177.7764,238.5022
Auto93144,Measured,05/17/2012 10:58:49,7421964.7496,5545176.7679,238.5001
Auto93145,Measured,05/17/2012 10:58:50,7421964.539,5545175.7764,238.519
Auto93146,Measured,05/17/2012 10:58:51,7421964.2326,5545174.773,238.5158
Auto93147,Measured,05/17/2012 10:58:52,7421963.9265,5545173.837,238.5247
Auto93148,Measured,05/17/2012 10:58:53,7421963.5351,5545172.8739,238.5285
Auto93149,Measured,05/17/2012 10:58:54,7421963.1119,5545171.9824,238.5452
Auto93150,Measured,05/17/2012 10:58:55,7421962.6543,5545171.0342,238.5613
Auto93151,Measured,05/17/2012 10:58:56,7421962.1422,5545170.1771,238.5705
Auto93152,Measured,05/17/2012 10:58:57,7421961.6357,5545169.2834,238.5261
Auto93153,Measured,05/17/2012 10:58:58,7421961.0656,5545168.4678,238.5116
Auto93154,Measured,05/17/2012 10:58:59,7421960.5245,5545167.5838,238.5186
Auto93155,Measured,05/17/2012 10:59:00,7421959.9483,5545166.7833,238.5057
Auto93156,Measured,05/17/2012 10:59:01,7421959.3483,5545165.9753,238.5158
Auto93157,Measured,05/17/2012 10:59:02,7421958.7273,5545165.2205,238.5138
Auto93158,Measured,05/17/2012 10:59:03,7421958.0628,5545164.462,238.5285
Auto93159,Measured,05/17/2012 10:59:04,7421957.3797,5545163.7424,238.5113
Auto93160,Measured,05/17/2012 10:59:05,7421956.7423,5545163.0331,238.5747
Auto93161,Measured,05/17/2012 10:59:06,7421956.0493,5545162.2998,238.5729
Auto93162,Measured,05/17/2012 10:59:07,7421955.1463,5545161.566,238.3976
Auto93163,Measured,05/17/2012 10:59:08,7421954.4435,5545160.8244,238.3813
Auto93164,Measured,05/17/2012 10:59:09,7421953.6493,5545160.1463,238.3786
Auto93165,Measured,05/17/2012 10:59:10,7421952.9263,5545159.3898,238.361
Auto93166,Measured,05/17/2012 10:59:11,7421952.0994,5545158.7583,238.3528
Auto93167,Measured,05/17/2012 10:59:12,7421951.3653,5545158.0105,238.3363
Auto93168,Measured,05/17/2012 10:59:13,7421950.5077,5545157.4255,238.3306
Auto93169,Measured,05/17/2012 10:59:14,7421949.7667,5545156.6929,238.3148
Auto93170,Measured,05/17/2012 10:59:15,7421948.8953,5545156.1244,238.3101
Auto93171,Measured,05/17/2012 10:59:16,7421948.155,5545155.4207,238.2908
Auto93172,Measured,05/17/2012 10:59:17,7421947.2869,5545154.92,238.2849
Auto93173,Measured,05/17/2012 10:59:18,7421946.5582,5545154.3111,238.273
Auto93174,Measured,05/17/2012 10:59:19,7421945.6681,5545153.9097,238.2514
Auto93175,Measured,05/17/2012 10:59:20,7421944.9122,5545153.4133,238.2494
Auto93176,Measured,05/17/2012 10:59:21,7421944.1264,5545152.9395,238.6621
Auto93177,Measured,05/17/2012 10:59:22,7421943.2696,5545152.5554,238.5231
Auto93178,Measured,05/17/2012 10:59:23,7421942.4178,5545152.2578,238.47
Auto93179,Measured,05/17/2012 10:59:24,7421941.6103,5545151.9611,238.469
Auto93180,Measured,05/17/2012 10:59:25,7421940.8336,5545151.6553,238.4471
Auto93181,Measured,05/17/2012 10:59:26,7421939.9879,5545151.3525,238.426
Auto93182,Measured,05/17/2012 10:59:27,7421939.2692,5545150.9336,238.401
Auto93183,Measured,05/17/2012 10:59:28,7421938.4156,5545150.506,238.3975
Auto93184,Measured,05/17/2012 10:59:29,7421937.7705,5545149.9156,238.3622
Auto93185,Measured,05/17/2012 10:59:30,7421937.0915,5545149.372,238.3426
Auto93186,Measured,05/17/2012 10:59:31,7421936.561,5545148.7671,238.5723
Auto93187,Measured,05/17/2012 10:59:32,7421936.0509,5545148.1488,238.5836
Auto93188,Measured,05/17/2012 10:59:33,7421935.6786,5545147.4559,238.5985
Auto93189,Measured,05/17/2012 10:59:34,7421935.2089,5545146.8072,238.6028
Auto93190,Measured,05/17/2012 10:59:35,7421934.8279,5545146.1076,238.6235
Auto93191,Measured,05/17/2012 10:59:36,7421934.2683,5545145.4745,238.6411
Auto93192,Measured,05/17/2012 10:59:37,7421933.7914,5545144.7965,238.6539
Auto93193,Measured,05/17/2012 10:59:38,7421933.189,5545144.1541,238.6683
Auto93194,Measured,05/17/2012 10:59:39,7421932.6677,5545143.445,238.6947
Auto93195,Measured,05/17/2012 10:59:40,7421932.1815,5545142.7,238.7056
Auto93196,Measured,05/17/2012 10:59:41,7421931.7197,5545141.9323,238.7297
Auto93197,Measured,05/17/2012 10:59:42,7421931.2981,5545141.1015,238.7455
Auto93198,Measured,05/17/2012 10:59:43,7421930.7828,5545140.3396,238.7817
Auto93199,Measured,05/17/2012 10:59:44,7421930.4007,5545139.4758,238.8093
Auto93200,Measured,05/17/2012 10:59:45,7421929.8329,5545138.7258,238.8296
Auto93201,Measured,05/17/2012 10:59:46,7421929.4062,5545137.8661,238.8582
Auto93202,Measured,05/17/2012 10:59:47,7421928.8318,5545137.1001,238.8806
Auto93203,Measured,05/17/2012 10:59:48,7421928.3434,5545136.2469,238.9186
Auto93204,Measured,05/17/2012 10:59:49,7421927.7835,5545135.4366,238.9415
Auto93205,Measured,05/17/2012 10:59:50,7421927.2348,5545134.6157,238.9747
Auto93206,Measured,05/17/2012 10:59:51,7421926.6683,5545133.7909,239.0013
Auto93207,Measured,05/17/2012 10:59:52,7421926.0627,5545133.0273,239.0361
Auto93208,Measured,05/17/2012 10:59:53,7421925.4624,5545132.2173,239.067
Auto93209,Measured,05/17/2012 10:59:54,7421924.8088,5545131.514,239.1209
Auto93210,Measured,05/17/2012 10:59:55,7421924.1668,5545130.7601,239.1622
Auto93211,Measured,05/17/2012 10:59:56,7421923.4288,5545130.1557,239.2128
Auto93212,Measured,05/17/2012 10:59:57,7421922.7369,5545129.5395,239.2544
Auto93213,Measured,05/17/2012 10:59:58,7421921.9282,5545129.0342,239.2997
Auto93214,Measured,05/17/2012 10:59:59,7421921.194,5545128.456,239.3417
Auto93215,Measured,05/17/2012 11:00:00,7421920.3441,5545127.9514,239.386
Auto93216,Measured,05/17/2012 11:00:01,7421919.6345,5545127.4055,239.4393
Auto93217,Measured,05/17/2012 11:00:02,7421918.821,5545126.8894,239.4881
Auto93218,Measured,05/17/2012 11:00:03,7421917.9913,5545126.1989,238.7148
Auto93219,Measured,05/17/2012 11:00:04,7421917.2404,5545125.6095,238.7242
Auto93220,Measured,05/17/2012 11:00:05,7421916.514,5545125.1208,238.5585
Auto93221,Measured,05/17/2012 11:00:06,7421915.8388,5545124.4767,238.5209
Auto93222,Measured,05/17/2012 11:00:07,7421915.1431,5545123.9101,238.5066
Auto93223,Measured,05/17/2012 11:00:08,7421914.6269,5545123.2888,238.5083
Auto93224,Measured,05/17/2012 11:00:09,7421913.962,5545122.6824,238.5132
Auto93225,Measured,05/17/2012 11:00:10,7421913.4706,5545122.061,238.5026
Auto93226,Measured,05/17/2012 11:00:11,7421912.9782,5545121.4192,238.4853
Auto93227,Measured,05/17/2012 11:00:12,7421912.4761,5545120.7651,238.4971
Auto93228,Measured,05/17/2012 11:00:13,7421912.0984,5545120.1094,238.5025
Auto93229,Measured,05/17/2012 11:00:14,7421911.6399,5545119.4164,238.5248
Auto93230,Measured,05/17/2012 11:00:15,7421911.3783,5545118.7518,238.5057
Auto93231,Measured,05/17/2012 11:00:16,7421911.1312,5545118.081,238.502
Auto93232,Measured,05/17/2012 11:00:17,7421910.9876,5545117.4064,238.5076
Auto93233,Measured,05/17/2012 11:00:18,7421910.9001,5545116.7565,238.5173
Auto93234,Measured,05/17/2012 11:00:19,7421910.9257,5545116.0891,238.4988
Auto93235,Measured,05/17/2012 11:00:20,7421910.9588,5545115.4514,238.5066
Auto93236,Measured,05/17/2012 11:00:21,7421911.0753,5545114.7437,238.5046
Auto93237,Measured,05/17/2012 11:00:22,7421911.1432,5545114.0468,238.5109
Auto93238,Measured,05/17/2012 11:00:23,7421911.2751,5545113.27,238.528
Auto93239,Measured,05/17/2012 11:00:24,7421911.2854,5545112.5095,238.5192
Auto93240,Measured,05/17/2012 11:00:25,7421911.3892,5545111.6586,238.5306
Auto93241,Measured,05/17/2012 11:00:26,7421911.2859,5545110.8352,238.5272
Auto93242,Measured,05/17/2012 11:00:27,7421911.3174,5545109.9342,238.5359
Auto93243,Measured,05/17/2012 11:00:28,7421911.0776,5545109.1575,238.5303
Auto93244,Measured,05/17/2012 11:00:29,7421911.0186,5545108.2706,238.5499
Auto93245,Measured,05/17/2012 11:00:30,7421910.7052,5545107.5148,238.5347
Auto93246,Measured,05/17/2012 11:00:31,7421910.447,5545106.7001,238.5075
Auto93247,Measured,05/17/2012 11:00:32,7421910.0985,5545105.9532,238.5109
Auto93248,Measured,05/17/2012 11:00:33,7421909.8351,5545105.1338,238.5207
Auto93249,Measured,05/17/2012 11:00:34,7421909.4147,5545104.4177,238.5115
