nr,tryb,czas,Y,X,H
1356,Pomierzony,05/28/2015 09:14:42,7421937.7256,5545183.1729,241.5899
1357,Pomierzony,05/28/2015 09:14:43,7421936.5890,5545183.3181,241.5991
1358,Pomierzony,05/28/2015 09:14:44,7421935.4158,5545183.4012,241.5951
1359,Pomierzony,05/28/2015 09:14:45,7421934.2557,5545183.5776,241.6083
1360,Pomierzony,05/28/2015 09:14:46,7421933.0879,5545183.6086,241.5633
1361,Pomierzony,05/28/2015 09:14:47,7421931.9436,5545183.6987,241.5945
1362,Pomierzony,05/28/2015 09:14:48,7421930.7727,5545183.6382,241.5863
1363,Pomierzony,05/28/2015 09:14:49,7421929.6312,5545183.5675,241.5897
1364,Pomierzony,05/28/2015 09:14:50,7421928.4894,5545183.3859,241.5791
1365,Pomierzony,05/28/2015 09:14:51,7421927.3658,5545183.3234,241.5787
1366,Pomierzony,05/28/2015 09:14:52,7421926.2337,5545183.2704,241.5926
1367,Pomierzony,05/28/2015 09:14:53,7421925.1261,5545183.2517,241.5924
1368,Pomierzony,05/28/2015 09:14:54,7421924.0200,5545183.3132,241.5969
1369,Pomierzony,05/28/2015 09:14:55,7421922.9262,5545183.3159,241.5975
1370,Pomierzony,05/28/2015 09:14:56,7421921.8658,5545183.4127,241.6069
1371,Pomierzony,05/28/2015 09:14:57,7421920.7805,5545183.4737,241.6143
1372,Pomierzony,05/28/2015 09:14:58,7421919.7283,5545183.6147,241.6299
1373,Pomierzony,05/28/2015 09:14:59,7421918.6014,5545183.6317,241.5802
1374,Pomierzony,05/28/2015 09:15:00,7421917.5028,5545183.7048,241.5870
1375,Pomierzony,05/28/2015 09:15:01,7421916.3590,5545183.7362,241.5895
1376,Pomierzony,05/28/2015 09:15:02,7421915.1679,5545183.8491,241.5754
1377,Pomierzony,05/28/2015 09:15:03,7421913.9912,5545184.0487,241.5614
1378,Pomierzony,05/28/2015 09:15:04,7421912.7316,5545184.1682,241.5443
1379,Pomierzony,05/28/2015 09:15:05,7421911.4646,5545184.4578,241.6097
1380,Pomierzony,05/28/2015 09:15:06,7421910.1784,5545184.5689,241.5879
1381,Pomierzony,05/28/2015 09:15:07,7421908.9369,5545184.7237,241.5829
1382,Pomierzony,05/28/2015 09:15:08,7421907.6981,5545184.7502,241.5673
1383,Pomierzony,05/28/2015 09:15:09,7421906.5155,5545184.7781,241.5933
1384,Pomierzony,05/28/2015 09:15:10,7421905.3565,5545184.6655,241.5922
1385,Pomierzony,05/28/2015 09:15:11,7421904.2422,5545184.4597,241.5892
1386,Pomierzony,05/28/2015 09:15:12,7421903.1260,5545184.1696,241.5920
1387,Pomierzony,05/28/2015 09:15:13,7421902.0184,5545183.8242,241.5793
1388,Pomierzony,05/28/2015 09:15:14,7421900.8975,5545183.4827,241.5978
1389,Pomierzony,05/28/2015 09:15:15,7421899.7823,5545183.1709,241.6047
1390,Pomierzony,05/28/2015 09:15:16,7421898.6841,5545182.9058,241.6095
1391,Pomierzony,05/28/2015 09:15:17,7421897.6226,5545182.6062,241.5930
1392,Pomierzony,05/28/2015 09:15:18,7421896.5573,5545182.3659,241.5903
1393,Pomierzony,05/28/2015 09:15:19,7421895.5175,5545182.1003,241.5811
1394,Pomierzony,05/28/2015 09:15:20,7421894.4945,5545181.8731,241.6009
1395,Pomierzony,05/28/2015 09:15:21,7421893.4950,5545181.6308,241.5989
1396,Pomierzony,05/28/2015 09:15:22,7421892.5495,5545181.4189,241.5937
1397,Pomierzony,05/28/2015 09:15:23,7421891.5347,5545181.2247,241.5831
1398,Pomierzony,05/28/2015 09:15:24,7421890.5721,5545181.1172,241.6002
1399,Pomierzony,05/28/2015 09:15:25,7421889.5005,5545181.1666,241.5855
1400,Pomierzony,05/28/2015 09:15:26,7421888.4854,5545181.3158,241.6031
1401,Pomierzony,05/28/2015 09:15:27,7421887.4304,5545181.4443,241.5978
1402,Pomierzony,05/28/2015 09:15:28,7421886.4456,5545181.7307,241.5956
1403,Pomierzony,05/28/2015 09:15:29,7421885.3813,5545181.9371,241.5928
1404,Pomierzony,05/28/2015 09:15:30,7421884.3907,5545182.2160,241.5892
1405,Pomierzony,05/28/2015 09:15:31,7421883.3660,5545182.4735,241.5854
1406,Pomierzony,05/28/2015 09:15:32,7421882.3690,5545182.8057,241.5719
1407,Pomierzony,05/28/2015 09:15:33,7421881.3546,5545183.1690,241.5947
1408,Pomierzony,05/28/2015 09:15:34,7421880.3633,5545183.5202,241.5922
1409,Pomierzony,05/28/2015 09:15:35,7421879.3700,5545183.8954,241.6045
1410,Pomierzony,05/28/2015 09:15:36,7421878.3740,5545184.2343,241.6075
1411,Pomierzony,05/28/2015 09:15:37,7421877.3876,5545184.5785,241.6097
1412,Pomierzony,05/28/2015 09:15:38,7421876.3893,5545184.9031,241.6036
1413,Pomierzony,05/28/2015 09:15:39,7421875.4456,5545185.2914,241.6222
1414,Pomierzony,05/28/2015 09:15:40,7421874.3774,5545185.7396,241.5876
1415,Pomierzony,05/28/2015 09:15:41,7421873.3922,5545186.2439,241.5912
1416,Pomierzony,05/28/2015 09:15:42,7421872.4868,5545186.9621,241.6060
1417,Pomierzony,05/28/2015 09:15:43,7421872.0598,5545187.7329,241.5904
1418,Pomierzony,05/28/2015 09:15:44,7421871.7160,5545188.6040,241.6041
1419,Pomierzony,05/28/2015 09:15:45,7421871.4944,5545189.4455,241.5911
1420,Pomierzony,05/28/2015 09:15:46,7421871.5578,5545190.2903,241.5849
1421,Pomierzony,05/28/2015 09:15:47,7421871.7781,5545191.0352,241.6064
1422,Pomierzony,05/28/2015 09:15:48,7421872.2291,5545191.7831,241.5838
1423,Pomierzony,05/28/2015 09:15:49,7421872.8436,5545192.3063,241.5883
1424,Pomierzony,05/28/2015 09:15:50,7421873.5390,5545192.9388,241.5925
1425,Pomierzony,05/28/2015 09:15:51,7421874.3864,5545193.4277,241.6006
1426,Pomierzony,05/28/2015 09:15:52,7421875.2892,5545193.9795,241.5888
1427,Pomierzony,05/28/2015 09:15:53,7421876.2384,5545194.5434,241.5951
1428,Pomierzony,05/28/2015 09:15:54,7421877.2048,5545195.1185,241.6046
1429,Pomierzony,05/28/2015 09:15:55,7421878.2138,5545195.6323,241.5969
1430,Pomierzony,05/28/2015 09:15:56,7421879.2492,5545196.0887,241.5798
1431,Pomierzony,05/28/2015 09:15:57,7421880.2712,5545196.4393,241.6021
1432,Pomierzony,05/28/2015 09:15:58,7421881.3010,5545196.7451,241.5921
1433,Pomierzony,05/28/2015 09:15:59,7421882.3142,5545196.8873,241.5869
1434,Pomierzony,05/28/2015 09:16:00,7421883.3354,5545197.0098,241.5871
1435,Pomierzony,05/28/2015 09:16:01,7421884.3691,5545196.9802,241.5940
1436,Pomierzony,05/28/2015 09:16:02,7421885.3994,5545196.9936,241.5913
1437,Pomierzony,05/28/2015 09:16:03,7421886.4212,5545196.8792,241.5936
1438,Pomierzony,05/28/2015 09:16:04,7421887.4860,5545196.7207,241.5801
1439,Pomierzony,05/28/2015 09:16:05,7421888.5190,5545196.5386,241.5936
1440,Pomierzony,05/28/2015 09:16:06,7421889.5984,5545196.3928,241.5790
1441,Pomierzony,05/28/2015 09:16:07,7421890.6385,5545196.1852,241.5845
1442,Pomierzony,05/28/2015 09:16:08,7421891.7210,5545196.0050,241.5807
1443,Pomierzony,05/28/2015 09:16:09,7421892.7817,5545195.7582,241.5921
1444,Pomierzony,05/28/2015 09:16:10,7421893.8176,5545195.5126,241.5815
1445,Pomierzony,05/28/2015 09:16:11,7421894.8604,5545195.2765,241.5864
1446,Pomierzony,05/28/2015 09:16:12,7421895.9363,5545195.1260,241.5913
1447,Pomierzony,05/28/2015 09:16:13,7421896.9520,5545195.0239,241.5883
1448,Pomierzony,05/28/2015 09:16:14,7421898.0082,5545195.0139,241.5761
1449,Pomierzony,05/28/2015 09:16:15,7421899.0272,5545195.0144,241.5890
1450,Pomierzony,05/28/2015 09:16:16,7421900.0373,5545195.0284,241.5898
1451,Pomierzony,05/28/2015 09:16:17,7421901.0708,5545195.1195,241.5806
1452,Pomierzony,05/28/2015 09:16:18,7421902.0558,5545195.2268,241.5742
1453,Pomierzony,05/28/2015 09:16:19,7421903.0174,5545195.3928,241.5928
1454,Pomierzony,05/28/2015 09:16:20,7421903.9507,5545195.6485,241.5598
1455,Pomierzony,05/28/2015 09:16:21,7421904.8923,5545195.8963,241.5846
1456,Pomierzony,05/28/2015 09:16:22,7421905.8144,5545196.1004,241.5851
1457,Pomierzony,05/28/2015 09:16:23,7421906.8089,5545196.3622,241.5819
1458,Pomierzony,05/28/2015 09:16:24,7421907.8296,5545196.5919,241.5856
1459,Pomierzony,05/28/2015 09:16:25,7421908.8215,5545196.7073,241.5733
1460,Pomierzony,05/28/2015 09:16:26,7421909.8573,5545196.6603,241.5600
1461,Pomierzony,05/28/2015 09:16:27,7421910.8450,5545196.5155,241.5820
1462,Pomierzony,05/28/2015 09:16:28,7421911.8668,5545196.2576,241.5639
1463,Pomierzony,05/28/2015 09:16:29,7421912.8211,5545195.8907,241.5768
1464,Pomierzony,05/28/2015 09:16:30,7421913.8059,5545195.4195,241.5738
1465,Pomierzony,05/28/2015 09:16:31,7421914.7593,5545194.9199,241.5889
1466,Pomierzony,05/28/2015 09:16:32,7421915.7921,5545194.4648,241.5798
1467,Pomierzony,05/28/2015 09:16:33,7421916.7489,5545193.8723,241.5838
1468,Pomierzony,05/28/2015 09:16:34,7421917.8110,5545193.4130,241.5854
1469,Pomierzony,05/28/2015 09:16:35,7421918.8578,5545192.9048,241.5962
1470,Pomierzony,05/28/2015 09:16:36,7421919.9666,5545192.4666,241.5692
1471,Pomierzony,05/28/2015 09:16:37,7421921.0382,5545192.0900,241.5786
1472,Pomierzony,05/28/2015 09:16:38,7421922.1558,5545191.7865,241.5814
1473,Pomierzony,05/28/2015 09:16:39,7421923.2681,5545191.5475,241.5893
1474,Pomierzony,05/28/2015 09:16:40,7421924.3680,5545191.3541,241.5834
1475,Pomierzony,05/28/2015 09:16:41,7421925.5051,5545191.4131,241.5547
1476,Pomierzony,05/28/2015 09:16:42,7421926.6664,5545191.4714,241.5872
1477,Pomierzony,05/28/2015 09:16:43,7421927.8357,5545191.5847,241.5808
1478,Pomierzony,05/28/2015 09:16:44,7421929.0111,5545191.7591,241.5685
1479,Pomierzony,05/28/2015 09:16:45,7421930.2117,5545191.8123,241.5939
1480,Pomierzony,05/28/2015 09:16:46,7421931.4204,5545191.9328,241.5675
1481,Pomierzony,05/28/2015 09:16:47,7421932.5932,5545191.9556,241.5861
1482,Pomierzony,05/28/2015 09:16:48,7421933.8000,5545191.9589,241.5708
1483,Pomierzony,05/28/2015 09:16:49,7421934.9718,5545191.9827,241.5760
1484,Pomierzony,05/28/2015 09:16:50,7421936.1234,5545191.9485,241.5911
1485,Pomierzony,05/28/2015 09:16:51,7421937.2980,5545191.9634,241.5767
1486,Pomierzony,05/28/2015 09:16:52,7421938.4326,5545191.9077,241.5769
1487,Pomierzony,05/28/2015 09:16:53,7421939.5847,5545191.9080,241.5613
1488,Pomierzony,05/28/2015 09:16:54,7421940.7154,5545191.8696,241.5828
1489,Pomierzony,05/28/2015 09:16:55,7421941.8528,5545191.8428,241.5939
1490,Pomierzony,05/28/2015 09:16:56,7421942.9776,5545191.8694,241.5887
1491,Pomierzony,05/28/2015 09:16:57,7421944.0663,5545191.8351,241.6034
1492,Pomierzony,05/28/2015 09:16:58,7421945.1349,5545191.9884,241.6155
1493,Pomierzony,05/28/2015 09:16:59,7421946.0985,5545192.2140,241.6205
1494,Pomierzony,05/28/2015 09:17:00,7421947.1626,5545192.3457,241.6269
1495,Pomierzony,05/28/2015 09:17:01,7421948.1919,5545192.4839,241.6336
1496,Pomierzony,05/28/2015 09:17:02,7421949.3404,5545192.5511,241.6074
1497,Pomierzony,05/28/2015 09:17:03,7421950.5238,5545192.7692,241.5641
1498,Pomierzony,05/28/2015 09:17:04,7421951.6569,5545192.8989,241.5900
1499,Pomierzony,05/28/2015 09:17:05,7421952.8604,5545193.0399,241.5706
1500,Pomierzony,05/28/2015 09:17:06,7421954.0236,5545193.1467,241.5822
1501,Pomierzony,05/28/2015 09:17:07,7421955.1944,5545193.2730,241.5811
1502,Pomierzony,05/28/2015 09:17:08,7421956.3794,5545193.3923,241.5718
1503,Pomierzony,05/28/2015 09:17:09,7421957.5606,5545193.4641,241.5802
1504,Pomierzony,05/28/2015 09:17:10,7421958.7418,5545193.6023,241.5715
1505,Pomierzony,05/28/2015 09:17:11,7421959.8856,5545193.6735,241.5800
1506,Pomierzony,05/28/2015 09:17:12,7421961.0656,5545193.8492,241.5669
1507,Pomierzony,05/28/2015 09:17:13,7421962.1479,5545193.9679,241.5865
1508,Pomierzony,05/28/2015 09:17:14,7421963.3635,5545194.2408,241.5637
1509,Pomierzony,05/28/2015 09:17:15,7421964.5368,5545194.5218,241.5770
1510,Pomierzony,05/28/2015 09:17:16,7421965.7894,5545194.7411,241.5807
1511,Pomierzony,05/28/2015 09:17:17,7421967.0407,5545194.9901,241.5688
1512,Pomierzony,05/28/2015 09:17:18,7421968.2835,5545195.0946,241.5924
1513,Pomierzony,05/28/2015 09:17:19,7421969.5404,5545195.1497,241.5748
1514,Pomierzony,05/28/2015 09:17:20,7421970.7273,5545195.0900,241.6024
1515,Pomierzony,05/28/2015 09:17:21,7421971.9506,5545195.0046,241.5761
1516,Pomierzony,05/28/2015 09:17:22,7421973.1067,5545194.8566,241.5920
1517,Pomierzony,05/28/2015 09:17:23,7421974.2766,5545194.5401,241.5647
1518,Pomierzony,05/28/2015 09:17:24,7421975.3520,5545194.1236,241.5726
1519,Pomierzony,05/28/2015 09:17:25,7421976.4197,5545193.5235,241.5556
1520,Pomierzony,05/28/2015 09:17:26,7421977.4760,5545192.8807,241.5731
1521,Pomierzony,05/28/2015 09:17:27,7421978.5399,5545192.2503,241.5848
1522,Pomierzony,05/28/2015 09:17:28,7421979.6000,5545191.6399,241.5821
1523,Pomierzony,05/28/2015 09:17:29,7421980.6738,5545191.0248,241.5721
1524,Pomierzony,05/28/2015 09:17:30,7421981.7771,5545190.4719,241.5885
1525,Pomierzony,05/28/2015 09:17:31,7421982.8671,5545189.9292,241.6030
1526,Pomierzony,05/28/2015 09:17:32,7421984.0075,5545189.4927,241.5950
1527,Pomierzony,05/28/2015 09:17:33,7421985.1125,5545189.0489,241.6123
1528,Pomierzony,05/28/2015 09:17:34,7421986.2625,5545188.7540,241.6046
1529,Pomierzony,05/28/2015 09:17:35,7421987.3821,5545188.4778,241.6209
1530,Pomierzony,05/28/2015 09:17:36,7421988.4838,5545188.3545,241.6231
1531,Pomierzony,05/28/2015 09:17:37,7421989.5467,5545188.2491,241.5794
1532,Pomierzony,05/28/2015 09:17:38,7421990.6280,5545188.4152,241.5673
1533,Pomierzony,05/28/2015 09:17:39,7421991.7297,5545188.6023,241.5719
1534,Pomierzony,05/28/2015 09:17:40,7421992.8906,5545188.7868,241.5730
1535,Pomierzony,05/28/2015 09:17:41,7421994.1242,5545189.0212,241.5569
1536,Pomierzony,05/28/2015 09:17:42,7421995.3260,5545189.1235,241.5673
1537,Pomierzony,05/28/2015 09:17:43,7421996.5793,5545189.1840,241.5612
1538,Pomierzony,05/28/2015 09:17:44,7421997.6848,5545188.9139,241.5756
1539,Pomierzony,05/28/2015 09:17:45,7421998.8005,5545188.5346,241.5730
1540,Pomierzony,05/28/2015 09:17:46,7421999.7691,5545187.9714,241.5663
1541,Pomierzony,05/28/2015 09:17:47,7422000.7471,5545187.3079,241.5614
1542,Pomierzony,05/28/2015 09:17:48,7422001.6369,5545186.5918,241.5733
1543,Pomierzony,05/28/2015 09:17:49,7422002.5289,5545185.8445,241.5823
1544,Pomierzony,05/28/2015 09:17:50,7422003.4350,5545185.0364,241.5677
1545,Pomierzony,05/28/2015 09:17:51,7422004.2740,5545184.2087,241.5938
1546,Pomierzony,05/28/2015 09:17:52,7422005.1912,5545183.4065,241.5892
1547,Pomierzony,05/28/2015 09:17:53,7422006.0509,5545182.6028,241.6114
1548,Pomierzony,05/28/2015 09:17:54,7422007.0030,5545181.8909,241.6138
1549,Pomierzony,05/28/2015 09:17:55,7422007.8988,5545181.1703,241.5880
1550,Pomierzony,05/28/2015 09:17:56,7422008.8130,5545180.5239,241.5696
1551,Pomierzony,05/28/2015 09:17:57,7422009.6944,5545179.8557,241.5685
1552,Pomierzony,05/28/2015 09:17:58,7422010.5850,5545179.2147,241.5825
1553,Pomierzony,05/28/2015 09:17:59,7422011.4641,5545178.5463,241.5670
1554,Pomierzony,05/28/2015 09:18:00,7422012.3364,5545177.8296,241.5731
1555,Pomierzony,05/28/2015 09:18:01,7422013.2633,5545177.2194,241.5786
1556,Pomierzony,05/28/2015 09:18:02,7422014.1627,5545176.5590,241.5795
1557,Pomierzony,05/28/2015 09:18:03,7422015.1548,5545176.0034,241.5716
1558,Pomierzony,05/28/2015 09:18:04,7422016.1322,5545175.4514,241.5744
1559,Pomierzony,05/28/2015 09:18:05,7422017.2020,5545174.9555,241.5604
1560,Pomierzony,05/28/2015 09:18:06,7422018.2713,5545174.5925,241.5620
1561,Pomierzony,05/28/2015 09:18:07,7422019.3726,5545174.2792,241.5953
1562,Pomierzony,05/28/2015 09:18:08,7422020.5356,5545174.1726,241.5862
1563,Pomierzony,05/28/2015 09:18:09,7422021.6767,5545173.9371,241.6073
1564,Pomierzony,05/28/2015 09:18:10,7422022.8239,5545173.7580,241.5788
1565,Pomierzony,05/28/2015 09:18:11,7422023.9541,5545173.5222,241.5672
1566,Pomierzony,05/28/2015 09:18:12,7422025.0443,5545173.2582,241.5776
1567,Pomierzony,05/28/2015 09:18:13,7422026.1541,5545173.0098,241.5858
1568,Pomierzony,05/28/2015 09:18:14,7422027.2255,5545172.7266,241.5894
1569,Pomierzony,05/28/2015 09:18:15,7422028.3591,5545172.4598,241.5764
1570,Pomierzony,05/28/2015 09:18:16,7422029.4711,5545172.1654,241.5714
1571,Pomierzony,05/28/2015 09:18:17,7422030.5792,5545171.8499,241.5722
1572,Pomierzony,05/28/2015 09:18:18,7422031.7212,5545171.5155,241.5663
1573,Pomierzony,05/28/2015 09:18:19,7422032.7919,5545171.1258,241.5779
1574,Pomierzony,05/28/2015 09:18:20,7422033.9250,5545170.6972,241.5786
1575,Pomierzony,05/28/2015 09:18:21,7422034.9626,5545170.1978,241.5899
1576,Pomierzony,05/28/2015 09:18:22,7422036.0468,5545169.6126,241.5643
1577,Pomierzony,05/28/2015 09:18:23,7422037.0414,5545168.9859,241.5587
1578,Pomierzony,05/28/2015 09:18:24,7422038.0501,5545168.3414,241.5786
1579,Pomierzony,05/28/2015 09:18:25,7422038.7839,5545167.4888,241.5932
1580,Pomierzony,05/28/2015 09:18:26,7422039.4353,5545166.5656,241.6139
1581,Pomierzony,05/28/2015 09:18:27,7422040.0753,5545165.6095,241.5945
1582,Pomierzony,05/28/2015 09:18:28,7422040.5141,5545164.5238,241.6019
1583,Pomierzony,05/28/2015 09:18:29,7422041.0343,5545163.4220,241.6043
1584,Pomierzony,05/28/2015 09:18:30,7422041.4981,5545162.3141,241.5877
1585,Pomierzony,05/28/2015 09:18:31,7422042.0275,5545161.1909,241.5860
1586,Pomierzony,05/28/2015 09:18:32,7422042.5322,5545160.1275,241.5860
1587,Pomierzony,05/28/2015 09:18:33,7422043.1810,5545159.0516,241.5700
1588,Pomierzony,05/28/2015 09:18:34,7422043.7455,5545158.0296,241.5842
1589,Pomierzony,05/28/2015 09:18:35,7422044.4158,5545157.1221,241.6220
1590,Pomierzony,05/28/2015 09:18:36,7422044.9924,5545156.2246,241.5725
1591,Pomierzony,05/28/2015 09:18:37,7422045.6852,5545155.3428,241.5700
1592,Pomierzony,05/28/2015 09:18:38,7422046.2849,5545154.4994,241.6018
1593,Pomierzony,05/28/2015 09:18:39,7422046.9679,5545153.6523,241.5978
1594,Pomierzony,05/28/2015 09:18:40,7422047.5668,5545152.8224,241.5635
1595,Pomierzony,05/28/2015 09:18:41,7422048.0621,5545151.8779,241.5994
1596,Pomierzony,05/28/2015 09:18:42,7422048.4765,5545150.9585,241.5843
1597,Pomierzony,05/28/2015 09:18:43,7422048.8867,5545150.0233,241.5849
1598,Pomierzony,05/28/2015 09:18:44,7422049.2296,5545149.0914,241.5861
1599,Pomierzony,05/28/2015 09:18:45,7422049.5901,5545148.1899,241.5920
1600,Pomierzony,05/28/2015 09:18:46,7422049.9449,5545147.2774,241.5654
1601,Pomierzony,05/28/2015 09:18:47,7422050.2389,5545146.3838,241.6040
1602,Pomierzony,05/28/2015 09:18:48,7422050.6029,5545145.5390,241.6049
1603,Pomierzony,05/28/2015 09:18:49,7422051.0147,5545144.7742,241.5574
1604,Pomierzony,05/28/2015 09:18:50,7422051.4015,5545143.9725,241.5904
1605,Pomierzony,05/28/2015 09:18:51,7422051.6193,5545143.1768,241.6054
1606,Pomierzony,05/28/2015 09:18:52,7422051.8839,5545142.3525,241.5910
1607,Pomierzony,05/28/2015 09:18:53,7422052.0883,5545141.5442,241.6104
1608,Pomierzony,05/28/2015 09:18:54,7422052.3256,5545140.6990,241.6061
1609,Pomierzony,05/28/2015 09:18:55,7422052.5211,5545139.8291,241.5924
1610,Pomierzony,05/28/2015 09:18:56,7422052.4159,5545139.0639,241.5739
1611,Pomierzony,05/28/2015 09:18:57,7422052.2972,5545138.2314,241.5713
1612,Pomierzony,05/28/2015 09:18:58,7422052.0833,5545137.4557,241.5776
1613,Pomierzony,05/28/2015 09:18:59,7422051.9244,5545136.6078,241.5755
1614,Pomierzony,05/28/2015 09:19:00,7422051.6954,5545135.7930,241.5559
1615,Pomierzony,05/28/2015 09:19:01,7422051.3807,5545135.0444,241.6032
1616,Pomierzony,05/28/2015 09:19:02,7422051.0490,5545134.3488,241.5853
1617,Pomierzony,05/28/2015 09:19:03,7422050.7448,5545133.6652,241.5872
1618,Pomierzony,05/28/2015 09:19:04,7422050.3132,5545133.0702,241.6003
1619,Pomierzony,05/28/2015 09:19:05,7422049.8112,5545132.5150,241.6127
1620,Pomierzony,05/28/2015 09:19:06,7422049.3177,5545132.0362,241.6459
1621,Pomierzony,05/28/2015 09:19:07,7422048.9976,5545131.5495,241.6491
1622,Pomierzony,05/28/2015 09:19:08,7422048.6936,5545131.0009,241.6683
1623,Pomierzony,05/28/2015 09:19:09,7422048.5425,5545130.6235,241.5933
1624,Pomierzony,05/28/2015 09:19:10,7422048.3452,5545130.3187,241.5757
1625,Pomierzony,05/28/2015 09:19:11,7422048.1869,5545130.0296,241.5652
1626,Pomierzony,05/28/2015 09:19:12,7422048.0037,5545129.7981,241.5544
1627,Pomierzony,05/28/2015 09:19:13,7422047.9861,5545129.6816,241.5495
1628,Pomierzony,05/28/2015 09:19:14,7422048.3908,5545129.9490,241.5270
1629,Pomierzony,05/28/2015 09:19:15,7422048.7528,5545130.3585,241.5165
1630,Pomierzony,05/28/2015 09:19:16,7422048.9017,5545130.6179,241.4928
1631,Pomierzony,05/28/2015 09:19:17,7422049.0028,5545131.1251,241.4815
1632,Pomierzony,05/28/2015 09:19:18,7422049.1584,5545131.7155,241.4603
1633,Pomierzony,05/28/2015 09:19:19,7422049.2875,5545132.2154,241.4229
1634,Pomierzony,05/28/2015 09:19:20,7422049.1820,5545132.8999,241.3882
1635,Pomierzony,05/28/2015 09:19:21,7422048.9064,5545133.5447,241.3728
1636,Pomierzony,05/28/2015 09:19:22,7422048.6643,5545133.9490,241.3651
1637,Pomierzony,05/28/2015 09:19:23,7422048.5445,5545134.1477,241.3313
1638,Pomierzony,05/28/2015 09:19:24,7422048.2751,5545134.6192,241.3798
1639,Pomierzony,05/28/2015 09:19:25,7422048.2138,5545134.7940,241.3447
1640,Pomierzony,05/28/2015 09:19:26,7422048.1785,5545134.9460,241.3097
1641,Pomierzony,05/28/2015 09:19:27,7422047.9635,5545134.9683,241.6557
1642,Pomierzony,05/28/2015 09:19:28,7422048.0116,5545134.7403,241.6125
1643,Pomierzony,05/28/2015 09:19:29,7422047.8581,5545134.5366,241.6132
1644,Pomierzony,05/28/2015 09:19:30,7422047.7677,5545134.3552,241.6050
1645,Pomierzony,05/28/2015 09:19:31,7422047.8402,5545134.2098,241.6258
1646,Pomierzony,05/28/2015 09:19:32,7422047.8726,5545134.1657,241.6330
1647,Pomierzony,05/28/2015 09:19:33,7422047.8560,5545134.2010,241.6310
1648,Pomierzony,05/28/2015 09:19:34,7422047.8575,5545134.1330,241.6553
1649,Pomierzony,05/28/2015 09:19:35,7422047.8630,5545134.1162,241.6702
1650,Pomierzony,05/28/2015 09:19:36,7422047.9050,5545134.0842,241.6604
1651,Pomierzony,05/28/2015 09:19:37,7422047.9239,5545134.0183,241.6922
1652,Pomierzony,05/28/2015 09:19:38,7422047.9030,5545134.0308,241.7148
1653,Pomierzony,05/28/2015 09:19:39,7422047.9139,5545134.0364,241.7214
1654,Pomierzony,05/28/2015 09:19:40,7422047.9086,5545134.0253,241.7364
1655,Pomierzony,05/28/2015 09:19:41,7422047.8995,5545133.9946,241.7876
1656,Pomierzony,05/28/2015 09:19:42,7422047.9212,5545134.0213,241.7901
1657,Pomierzony,05/28/2015 09:19:43,7422047.9006,5545133.9625,241.8092
1658,Pomierzony,05/28/2015 09:19:44,7422047.8903,5545133.9738,241.8406
1659,Pomierzony,05/28/2015 09:19:45,7422047.9146,5545133.9725,241.8497
1660,Pomierzony,05/28/2015 09:19:46,7422047.8825,5545134.0325,241.8855
1661,Pomierzony,05/28/2015 09:19:47,7422047.8881,5545133.9973,241.9187
1662,Pomierzony,05/28/2015 09:19:48,7422047.8214,5545134.0351,241.9196
1663,Pomierzony,05/28/2015 09:19:49,7422047.7923,5545134.0950,241.9398
1664,Pomierzony,05/28/2015 09:19:50,7422047.8080,5545134.0747,241.9636
1665,Pomierzony,05/28/2015 09:19:51,7422047.8238,5545134.1089,241.9840
1666,Pomierzony,05/28/2015 09:19:52,7422047.7946,5545134.1893,241.9935
1667,Pomierzony,05/28/2015 09:19:53,7422047.7610,5545134.2536,241.9928
1668,Pomierzony,05/28/2015 09:19:54,7422047.8188,5545134.2242,242.0164
1669,Pomierzony,05/28/2015 09:19:55,7422047.8554,5545134.1660,242.0400
1670,Pomierzony,05/28/2015 09:19:56,7422047.8802,5545134.0978,242.0617
1671,Pomierzony,05/28/2015 09:19:57,7422047.9559,5545133.9693,242.0707
1672,Pomierzony,05/28/2015 09:19:58,7422047.9518,5545133.8950,242.1019
1673,Pomierzony,05/28/2015 09:19:59,7422047.9117,5545133.9438,242.1113
1674,Pomierzony,05/28/2015 09:20:00,7422047.9474,5545133.9019,242.1301
1675,Pomierzony,05/28/2015 09:20:01,7422048.0460,5545133.6897,242.1592
1676,Pomierzony,05/28/2015 09:20:02,7422048.1554,5545133.3942,242.1615
1677,Pomierzony,05/28/2015 09:20:03,7422048.0187,5545133.1769,242.1762
1678,Pomierzony,05/28/2015 09:20:04,7422048.0052,5545133.1648,242.1913
1679,Pomierzony,05/28/2015 09:20:05,7422048.0057,5545133.1005,242.2058
1680,Pomierzony,05/28/2015 09:20:06,7422048.0265,5545133.0285,242.2165
1681,Pomierzony,05/28/2015 09:20:07,7422048.0244,5545132.9949,242.2275
1682,Pomierzony,05/28/2015 09:20:08,7422048.0383,5545132.9172,242.2355
1683,Pomierzony,05/28/2015 09:20:09,7422048.0655,5545132.7966,242.2547
1684,Pomierzony,05/28/2015 09:20:10,7422048.1031,5545132.6666,242.2736
1685,Pomierzony,05/28/2015 09:20:11,7422048.1149,5545132.5870,242.2927
1686,Pomierzony,05/28/2015 09:20:12,7422048.1071,5545132.5656,242.3050
1687,Pomierzony,05/28/2015 09:20:13,7422048.1236,5545132.4917,242.3106
