nr,tryb,czas,Y,X,H
Area3326,Nawigacyjny,05/28/2015 11:37:16,7421909.6501,5545024.6646,238.1961
Area3327,Nawigacyjny,05/28/2015 11:37:17,7421909.8267,5545025.9657,238.1903
Area3328,Nawigacyjny,05/28/2015 11:37:18,7421909.9538,5545027.1465,238.2075
Area3329,Nawigacyjny,05/28/2015 11:37:19,7421910.1009,5545028.4285,238.1924
Area3330,Nawigacyjny,05/28/2015 11:37:20,7421910.2067,5545029.6131,238.2132
Area3331,Nawigacyjny,05/28/2015 11:37:21,7421910.3658,5545030.9283,238.1889
Area3332,Nawigacyjny,05/28/2015 11:37:22,7421910.5301,5545032.1179,238.2044
Area3333,Nawigacyjny,05/28/2015 11:37:23,7421910.7514,5545033.3759,238.1940
Area3334,Nawigacyjny,05/28/2015 11:37:24,7421911.0361,5545034.5182,238.2054
Area3335,Nawigacyjny,05/28/2015 11:37:25,7421911.3093,5545035.6963,238.1832
Area3336,Nawigacyjny,05/28/2015 11:37:26,7421911.6872,5545036.8252,238.1991
Area3337,Nawigacyjny,05/28/2015 11:37:27,7421911.9630,5545037.9790,238.1904
Area3338,Nawigacyjny,05/28/2015 11:37:28,7421912.3515,5545039.1268,238.1895
Area3339,Nawigacyjny,05/28/2015 11:37:29,7421912.5881,5545040.2609,238.1776
Area3340,Nawigacyjny,05/28/2015 11:37:30,7421912.9162,5545041.4571,238.1825
Area3341,Nawigacyjny,05/28/2015 11:37:31,7421913.1848,5545042.5538,238.1847
Area3342,Nawigacyjny,05/28/2015 11:37:32,7421913.3949,5545043.7913,238.1792
Area3343,Nawigacyjny,05/28/2015 11:37:33,7421913.5751,5545044.9200,238.1948
Area3344,Nawigacyjny,05/28/2015 11:37:34,7421913.7660,5545046.1824,238.1916
Area3345,Nawigacyjny,05/28/2015 11:37:35,7421913.9276,5545047.3426,238.1945
Area3346,Nawigacyjny,05/28/2015 11:37:36,7421914.1230,5545048.6186,238.1841
Area3347,Nawigacyjny,05/28/2015 11:37:37,7421914.3199,5545049.7892,238.2041
Area3348,Nawigacyjny,05/28/2015 11:37:38,7421914.4918,5545051.0550,238.1879
Area3349,Nawigacyjny,05/28/2015 11:37:39,7421914.7022,5545052.2291,238.2083
Area3350,Nawigacyjny,05/28/2015 11:37:40,7421914.9159,5545053.4671,238.1887
Area3351,Nawigacyjny,05/28/2015 11:37:41,7421915.1156,5545054.6800,238.1977
Area3352,Nawigacyjny,05/28/2015 11:37:42,7421915.3573,5545055.8554,238.1885
Area3353,Nawigacyjny,05/28/2015 11:37:43,7421915.5674,5545057.1014,238.2047
Area3354,Nawigacyjny,05/28/2015 11:37:44,7421915.8384,5545058.2498,238.2002
Area3355,Nawigacyjny,05/28/2015 11:37:45,7421916.0842,5545059.5149,238.1918
Area3356,Nawigacyjny,05/28/2015 11:37:46,7421916.3368,5545060.6439,238.2036
Area3357,Nawigacyjny,05/28/2015 11:37:47,7421916.6255,5545061.8817,238.1846
Area3358,Nawigacyjny,05/28/2015 11:37:48,7421916.9154,5545063.0230,238.2077
Area3359,Nawigacyjny,05/28/2015 11:37:49,7421917.2305,5545064.1992,238.1893
Area3360,Nawigacyjny,05/28/2015 11:37:50,7421917.5653,5545065.3748,238.2028
Area3361,Nawigacyjny,05/28/2015 11:37:51,7421917.9201,5545066.4528,238.1949
Area3362,Nawigacyjny,05/28/2015 11:37:52,7421918.4403,5545067.4988,238.1941
Area3363,Nawigacyjny,05/28/2015 11:37:53,7421918.9041,5545068.4455,238.2031
Area3364,Nawigacyjny,05/28/2015 11:37:54,7421919.5121,5545069.3819,238.2039
Area3365,Nawigacyjny,05/28/2015 11:37:55,7421920.0456,5545070.2671,238.2093
Area3366,Nawigacyjny,05/28/2015 11:37:56,7421920.6814,5545071.1503,238.2029
Area3367,Nawigacyjny,05/28/2015 11:37:57,7421921.3010,5545072.0350,238.2107
Area3368,Nawigacyjny,05/28/2015 11:37:58,7421921.8054,5545072.9522,238.2111
Area3369,Nawigacyjny,05/28/2015 11:37:59,7421922.3432,5545073.9769,238.2096
Area3370,Nawigacyjny,05/28/2015 11:38:00,7421922.6256,5545074.9993,238.2156
Area3371,Nawigacyjny,05/28/2015 11:38:01,7421923.0424,5545076.1019,238.2166
Area3372,Nawigacyjny,05/28/2015 11:38:02,7421923.2728,5545077.2205,238.2210
Area3373,Nawigacyjny,05/28/2015 11:38:03,7421923.5597,5545078.3515,238.2338
Area3374,Nawigacyjny,05/28/2015 11:38:04,7421923.8525,5545079.5211,238.2313
Area3375,Nawigacyjny,05/28/2015 11:38:05,7421924.0062,5545080.7279,238.2493
Area3376,Nawigacyjny,05/28/2015 11:38:06,7421924.3363,5545081.9398,238.2380
Area3377,Nawigacyjny,05/28/2015 11:38:07,7421924.4431,5545083.1954,238.2627
Area3378,Nawigacyjny,05/28/2015 11:38:08,7421924.7689,5545084.4118,238.2525
Area3379,Nawigacyjny,05/28/2015 11:38:09,7421924.8871,5545085.6830,238.2567
Area3380,Nawigacyjny,05/28/2015 11:38:10,7421925.1477,5545086.8711,238.2533
Area3381,Nawigacyjny,05/28/2015 11:38:11,7421925.3662,5545088.1351,238.2708
Area3382,Nawigacyjny,05/28/2015 11:38:12,7421925.6210,5545089.2940,238.2836
Area3383,Nawigacyjny,05/28/2015 11:38:13,7421925.9086,5545090.5519,238.2870
Area3384,Nawigacyjny,05/28/2015 11:38:14,7421926.1732,5545091.6889,238.2894
Area3385,Nawigacyjny,05/28/2015 11:38:15,7421926.4567,5545092.9497,238.2777
Area3386,Nawigacyjny,05/28/2015 11:38:16,7421926.7765,5545094.0787,238.3057
Area3387,Nawigacyjny,05/28/2015 11:38:17,7421927.0355,5545095.3502,238.2908
Area3388,Nawigacyjny,05/28/2015 11:38:18,7421927.3689,5545096.4987,238.3123
Area3389,Nawigacyjny,05/28/2015 11:38:19,7421927.6514,5545097.6894,238.3092
Area3390,Nawigacyjny,05/28/2015 11:38:20,7421928.0256,5545098.8256,238.3146
Area3391,Nawigacyjny,05/28/2015 11:38:21,7421928.3978,5545099.9133,238.3178
Area3392,Nawigacyjny,05/28/2015 11:38:22,7421928.8343,5545101.0227,238.3217
Area3393,Nawigacyjny,05/28/2015 11:38:23,7421929.2596,5545102.0403,238.3129
Area3394,Nawigacyjny,05/28/2015 11:38:24,7421929.8032,5545103.0642,238.3166
Area3395,Nawigacyjny,05/28/2015 11:38:25,7421930.2902,5545104.0067,238.3283
Area3396,Nawigacyjny,05/28/2015 11:38:26,7421930.8333,5545105.0112,238.3255
Area3397,Nawigacyjny,05/28/2015 11:38:27,7421931.3267,5545105.9444,238.3389
Area3398,Nawigacyjny,05/28/2015 11:38:28,7421931.8319,5545106.9447,238.3211
Area3399,Nawigacyjny,05/28/2015 11:38:29,7421932.3766,5545107.8799,238.3497
Area3400,Nawigacyjny,05/28/2015 11:38:30,7421932.8618,5545108.8884,238.3381
Area3401,Nawigacyjny,05/28/2015 11:38:31,7421933.4651,5545109.8285,238.3617
Area3402,Nawigacyjny,05/28/2015 11:38:32,7421933.9362,5545110.8009,238.3563
Area3403,Nawigacyjny,05/28/2015 11:38:33,7421934.4967,5545111.7508,238.3584
Area3404,Nawigacyjny,05/28/2015 11:38:34,7421935.0352,5545112.6663,238.3480
Area3405,Nawigacyjny,05/28/2015 11:38:35,7421935.5867,5545113.5580,238.3521
Area3406,Nawigacyjny,05/28/2015 11:38:36,7421936.2610,5545114.3820,238.3565
Area3407,Nawigacyjny,05/28/2015 11:38:37,7421936.8646,5545115.1826,238.3532
Area3408,Nawigacyjny,05/28/2015 11:38:38,7421937.4083,5545115.9543,238.3448
Area3409,Nawigacyjny,05/28/2015 11:38:39,7421937.9061,5545116.6937,238.3515
Area3410,Nawigacyjny,05/28/2015 11:38:40,7421938.4519,5545117.4172,238.3454
Area3411,Nawigacyjny,05/28/2015 11:38:41,7421939.0227,5545118.1367,238.3470
Area3412,Nawigacyjny,05/28/2015 11:38:42,7421939.5147,5545118.8808,238.3446
Area3413,Nawigacyjny,05/28/2015 11:38:43,7421939.8045,5545119.7657,238.3375
Area3414,Nawigacyjny,05/28/2015 11:38:44,7421939.9682,5545120.6845,238.3326
Area3415,Nawigacyjny,05/28/2015 11:38:45,7421940.0310,5545121.6824,238.3337
Area3416,Nawigacyjny,05/28/2015 11:38:46,7421940.1100,5545122.7268,238.3362
Area3417,Nawigacyjny,05/28/2015 11:38:47,7421940.1500,5545123.7908,238.3378
Area3418,Nawigacyjny,05/28/2015 11:38:48,7421940.2216,5545124.9333,238.3234
Area3419,Nawigacyjny,05/28/2015 11:38:49,7421940.2983,5545126.0537,238.3367
Area3420,Nawigacyjny,05/28/2015 11:38:50,7421940.5653,5545127.0940,238.3347
Area3421,Nawigacyjny,05/28/2015 11:38:51,7421940.8168,5545128.0736,238.3352
Area3422,Nawigacyjny,05/28/2015 11:38:52,7421941.1278,5545129.1356,238.3238
Area3423,Nawigacyjny,05/28/2015 11:38:53,7421941.3972,5545130.1399,238.3320
Area3424,Nawigacyjny,05/28/2015 11:38:54,7421941.7942,5545131.2461,238.3168
Area3425,Nawigacyjny,05/28/2015 11:38:55,7421942.1987,5545132.2251,238.3298
Area3426,Nawigacyjny,05/28/2015 11:38:56,7421942.7101,5545133.3253,238.3160
Area3427,Nawigacyjny,05/28/2015 11:38:57,7421943.2076,5545134.2959,238.3275
Area3428,Nawigacyjny,05/28/2015 11:38:58,7421943.8740,5545135.3273,238.3027
Area3429,Nawigacyjny,05/28/2015 11:38:59,7421944.5159,5545136.2932,238.3116
Area3430,Nawigacyjny,05/28/2015 11:39:00,7421945.3406,5545137.1435,238.2935
Area3431,Nawigacyjny,05/28/2015 11:39:01,7421946.1085,5545138.0091,238.3060
Area3432,Nawigacyjny,05/28/2015 11:39:02,7421946.9876,5545138.7539,238.2851
Area3433,Nawigacyjny,05/28/2015 11:39:03,7421947.8229,5545139.5003,238.2899
Area3434,Nawigacyjny,05/28/2015 11:39:04,7421948.7394,5545140.0732,238.2796
Area3435,Nawigacyjny,05/28/2015 11:39:05,7421949.5867,5545140.6207,238.2933
Area3436,Nawigacyjny,05/28/2015 11:39:06,7421950.4654,5545141.1006,238.2794
Area3437,Nawigacyjny,05/28/2015 11:39:07,7421951.3303,5545141.5374,238.2864
Area3438,Nawigacyjny,05/28/2015 11:39:08,7421952.2394,5545141.8941,238.2703
Area3439,Nawigacyjny,05/28/2015 11:39:09,7421953.0827,5545142.2683,238.2663
Area3440,Nawigacyjny,05/28/2015 11:39:10,7421953.9737,5545142.6209,238.2571
Area3441,Nawigacyjny,05/28/2015 11:39:11,7421954.8210,5545143.1104,238.2688
Area3442,Nawigacyjny,05/28/2015 11:39:12,7421955.5949,5545143.6431,238.2643
Area3443,Nawigacyjny,05/28/2015 11:39:13,7421956.3285,5545144.3255,238.2551
Area3444,Nawigacyjny,05/28/2015 11:39:14,7421957.0130,5545144.9962,238.2438
Area3445,Nawigacyjny,05/28/2015 11:39:15,7421957.7293,5545145.7860,238.2404
Area3446,Nawigacyjny,05/28/2015 11:39:16,7421958.3782,5545146.5619,238.2463
Area3447,Pomierzony,05/28/2015 11:39:17,7421958.8091,5545147.3915,244.2056
Area3448,Pomierzony,05/28/2015 11:39:18,7421959.0082,5545147.8897,244.2539
Area3449,Pomierzony,05/28/2015 11:39:19,7421959.5198,5545148.9597,244.2943
Area3450,Pomierzony,05/28/2015 11:39:20,7421959.9043,5545149.9716,244.3264
Area3451,Pomierzony,05/28/2015 11:39:21,7421960.3498,5545151.0991,244.3411
Area3452,Pomierzony,05/28/2015 11:39:22,7421960.6823,5545152.1911,244.3540
Area3453,Pomierzony,05/28/2015 11:39:23,7421960.9629,5545153.3342,244.3647
Area3454,Pomierzony,05/28/2015 11:39:24,7421961.1814,5545154.4357,244.3760
Area3455,Pomierzony,05/28/2015 11:39:25,7421961.4055,5545155.6092,244.3805
Area3456,Pomierzony,05/28/2015 11:39:26,7421961.6169,5545156.7377,244.3908
Area3457,Pomierzony,05/28/2015 11:39:27,7421961.9799,5545157.8902,244.3943
Area3458,Pomierzony,05/28/2015 11:39:28,7421962.2564,5545159.0418,244.4074
Area3459,Pomierzony,05/28/2015 11:39:29,7421962.6605,5545160.1840,244.4174
Area3460,Pomierzony,05/28/2015 11:39:30,7421963.0050,5545161.3642,244.4156
Area3461,Pomierzony,05/28/2015 11:39:31,7421963.5200,5545162.4595,244.4228
Area3462,Pomierzony,05/28/2015 11:39:32,7421963.9688,5545163.6299,244.4144
Area3463,Pomierzony,05/28/2015 11:39:33,7421964.5805,5545164.6596,244.4155
Area3464,Pomierzony,05/28/2015 11:39:34,7421965.1327,5545165.7353,244.4039
Area3465,Pomierzony,05/28/2015 11:39:35,7421965.8228,5545166.6673,244.4099
Area3466,Pomierzony,05/28/2015 11:39:36,7421966.4546,5545167.6666,244.4016
Area3467,Pomierzony,05/28/2015 11:39:37,7421967.1743,5545168.5271,244.3851
Area3468,Pomierzony,05/28/2015 11:39:38,7421967.8553,5545169.3516,244.3766
Area3469,Pomierzony,05/28/2015 11:39:39,7421968.6322,5545170.0792,244.3469
Area3470,Pomierzony,05/28/2015 11:39:40,7421969.3677,5545170.7874,244.3310
Area3471,Pomierzony,05/28/2015 11:39:41,7421970.0879,5545171.5393,244.3224
Area3472,Pomierzony,05/28/2015 11:39:42,7421970.7887,5545172.2627,244.2861
Area3473,Pomierzony,05/28/2015 11:39:43,7421971.4349,5545173.0541,244.2713
Area3474,Pomierzony,05/28/2015 11:39:44,7421972.0678,5545173.8225,244.2544
Area3475,Pomierzony,05/28/2015 11:39:45,7421972.6712,5545174.6976,244.2225
Area3476,Pomierzony,05/28/2015 11:39:46,7421973.2822,5545175.5155,244.2067
Area3477,Pomierzony,05/28/2015 11:39:47,7421973.9145,5545176.4168,244.1710
Area3478,Pomierzony,05/28/2015 11:39:48,7421974.5587,5545177.2685,244.1433
Area3479,Pomierzony,05/28/2015 11:39:49,7421975.2121,5545178.1707,244.1113
Area3480,Pomierzony,05/28/2015 11:39:50,7421975.8643,5545179.0346,244.0828
Area3481,Pomierzony,05/28/2015 11:39:51,7421976.5614,5545179.8623,244.0465
Area3482,Pomierzony,05/28/2015 11:39:52,7421977.2386,5545180.6231,244.0195
Area3483,Pomierzony,05/28/2015 11:39:53,7421978.0190,5545181.2608,243.9703
Area3484,Pomierzony,05/28/2015 11:39:54,7421978.7329,5545182.0105,243.9343
Area3485,Pomierzony,05/28/2015 11:39:55,7421979.4836,5545182.6814,243.8949
Area3486,Pomierzony,05/28/2015 11:39:56,7421980.2039,5545183.4458,243.8547
Area3487,Pomierzony,05/28/2015 11:39:57,7421980.9254,5545184.1812,243.8094
Area3488,Pomierzony,05/28/2015 11:39:58,7421981.6878,5545184.9348,243.7724
Area3489,Pomierzony,05/28/2015 11:39:59,7421982.4352,5545185.7433,243.7239
Area3490,Pomierzony,05/28/2015 11:40:00,7421983.2197,5545186.4729,243.6894
Area3491,Pomierzony,05/28/2015 11:40:01,7421984.0033,5545187.2703,243.6402
Area3492,Pomierzony,05/28/2015 11:40:02,7421984.7980,5545187.9957,243.5893
Area3493,Pomierzony,05/28/2015 11:40:03,7421985.6180,5545188.7801,243.5320
Area3494,Pomierzony,05/28/2015 11:40:04,7421987.3211,5545189.7584,244.7004
Area3495,Pomierzony,05/28/2015 11:40:05,7421988.1558,5545190.5708,244.7481
Area3496,Pomierzony,05/28/2015 11:40:06,7421989.0842,5545191.2351,244.7937
Area3497,Pomierzony,05/28/2015 11:40:07,7421990.2648,5545190.8968,244.5521
Area3498,Pomierzony,05/28/2015 11:40:08,7421991.0916,5545191.6152,243.6165
Area3499,Pomierzony,05/28/2015 11:40:09,7421992.1211,5545192.0639,243.3137
Area3500,Pomierzony,05/28/2015 11:40:10,7421993.0971,5545192.6086,243.2814
Area3501,Pomierzony,05/28/2015 11:40:11,7421994.0696,5545193.2647,243.2915
Area3502,Pomierzony,05/28/2015 11:40:12,7421995.1046,5545193.6907,243.3253
Area3503,Pomierzony,05/28/2015 11:40:13,7421996.1819,5545194.2264,243.3244
Area3504,Pomierzony,05/28/2015 11:40:14,7421997.2797,5545194.4824,243.3107
Area3505,Pomierzony,05/28/2015 11:40:15,7421998.4312,5545194.8500,243.3480
Area3506,Pomierzony,05/28/2015 11:40:16,7421999.5711,5545194.9966,243.3511
Area3507,Pomierzony,05/28/2015 11:40:17,7422000.7987,5545195.2431,243.3436
Area3508,Pomierzony,05/28/2015 11:40:18,7422001.9823,5545195.2761,243.3182
Area3509,Pomierzony,05/28/2015 11:40:19,7422003.1648,5545195.2690,243.3285
Area3510,Pomierzony,05/28/2015 11:40:20,7422004.2648,5545195.0900,243.3034
Area3511,Pomierzony,05/28/2015 11:40:21,7422005.3792,5545194.8849,243.2807
Area3512,Pomierzony,05/28/2015 11:40:22,7422006.4009,5545194.5459,243.2964
Area3513,Pomierzony,05/28/2015 11:40:23,7422007.5288,5545194.1621,243.2753
Area3514,Pomierzony,05/28/2015 11:40:24,7422008.6092,5545193.8387,243.2994
Area3515,Pomierzony,05/28/2015 11:40:25,7422009.6526,5545193.3389,243.2917
Area3516,Pomierzony,05/28/2015 11:40:26,7422010.7237,5545192.9201,243.3037
Area3517,Pomierzony,05/28/2015 11:40:27,7422011.6761,5545192.2752,243.3060
Area3518,Pomierzony,05/28/2015 11:40:28,7422012.5767,5545191.6768,243.3215
Area3519,Pomierzony,05/28/2015 11:40:29,7422013.4547,5545190.9411,243.3142
Area3520,Pomierzony,05/28/2015 11:40:30,7422014.3371,5545190.2386,243.3308
Area3521,Pomierzony,05/28/2015 11:40:31,7422015.3322,5545189.5292,243.3147
Area3522,Pomierzony,05/28/2015 11:40:32,7422016.2361,5545188.7802,243.3205
Area3523,Pomierzony,05/28/2015 11:40:33,7422017.2630,5545188.1038,243.3254
Area3524,Pomierzony,05/28/2015 11:40:34,7422018.2085,5545187.2849,243.3262
Area3525,Pomierzony,05/28/2015 11:40:35,7422019.2906,5545186.6386,243.3145
Area3526,Pomierzony,05/28/2015 11:40:36,7422020.3006,5545185.8734,243.3326
Area3527,Pomierzony,05/28/2015 11:40:37,7422021.4320,5545185.3047,243.3197
Area3528,Pomierzony,05/28/2015 11:40:38,7422022.5070,5545184.5956,243.3320
Area3529,Pomierzony,05/28/2015 11:40:39,7422023.7084,5545184.1620,243.3311
Area3530,Pomierzony,05/28/2015 11:40:40,7422024.8192,5545183.5301,243.3266
Area3531,Pomierzony,05/28/2015 11:40:41,7422026.0183,5545183.0732,243.3037
Area3532,Pomierzony,05/28/2015 11:40:42,7422027.1255,5545182.4336,243.2696
Area3533,Pomierzony,05/28/2015 11:40:43,7422028.3231,5545181.9931,243.2604
Area3534,Pomierzony,05/28/2015 11:40:44,7422029.4293,5545181.5317,243.2652
Area3535,Pomierzony,05/28/2015 11:40:45,7422030.6015,5545181.1592,243.2708
Area3536,Pomierzony,05/28/2015 11:40:46,7422031.7466,5545180.7859,243.2649
Area3537,Pomierzony,05/28/2015 11:40:47,7422032.9035,5545180.3437,243.2772
Area3538,Pomierzony,05/28/2015 11:40:48,7422034.0008,5545179.8490,243.2783
Area3539,Pomierzony,05/28/2015 11:40:49,7422035.1022,5545179.3371,243.2931
Area3540,Pomierzony,05/28/2015 11:40:50,7422036.0772,5545178.7175,243.2862
Area3541,Pomierzony,05/28/2015 11:40:51,7422037.1212,5545178.0401,243.2761
Area3542,Pomierzony,05/28/2015 11:40:52,7422038.1334,5545177.2679,243.2094
Area3543,Pomierzony,05/28/2015 11:40:53,7422038.8294,5545176.4168,243.2584
Area3544,Pomierzony,05/28/2015 11:40:54,7422039.4540,5545175.5890,243.2531
Area3545,Pomierzony,05/28/2015 11:40:55,7422039.9380,5545174.6701,243.2594
Area3546,Pomierzony,05/28/2015 11:40:56,7422040.3699,5545173.7421,243.1492
Area3547,Pomierzony,05/28/2015 11:40:57,7422040.7643,5545172.7898,243.1048
Area3548,Pomierzony,05/28/2015 11:40:58,7422041.2611,5545171.9207,243.0805
Area3549,Pomierzony,05/28/2015 11:40:59,7422041.7985,5545170.9745,243.0871
Area3550,Pomierzony,05/28/2015 11:41:00,7422042.4295,5545170.0760,243.0641
Area3551,Pomierzony,05/28/2015 11:41:01,7422043.1014,5545169.1240,243.0648
Area3552,Pomierzony,05/28/2015 11:41:02,7422043.7925,5545168.2087,243.0226
Area3553,Pomierzony,05/28/2015 11:41:03,7422044.5166,5545167.2311,242.9807
Area3554,Pomierzony,05/28/2015 11:41:04,7422045.2145,5545166.3078,242.9557
Area3555,Pomierzony,05/28/2015 11:41:05,7422045.8832,5545165.2706,242.9111
Area3556,Pomierzony,05/28/2015 11:41:06,7422046.5864,5545164.3214,242.8680
Area3557,Pomierzony,05/28/2015 11:41:07,7422047.1713,5545163.2791,242.8515
Area3558,Pomierzony,05/28/2015 11:41:08,7422047.7706,5545162.2856,242.8405
Area3559,Pomierzony,05/28/2015 11:41:09,7422048.2393,5545161.2471,242.8241
Area3560,Pomierzony,05/28/2015 11:41:10,7422048.6959,5545160.2156,242.8328
Area3561,Pomierzony,05/28/2015 11:41:11,7422049.2110,5545159.1859,242.8047
Area3562,Pomierzony,05/28/2015 11:41:12,7422049.1529,5545158.8769,241.6412
Area3563,Pomierzony,05/28/2015 11:41:13,7422049.6330,5545157.8647,241.5992
Area3564,Pomierzony,05/28/2015 11:41:14,7422050.0068,5545156.7780,241.6005
Area3565,Pomierzony,05/28/2015 11:41:15,7422050.4696,5545155.7810,241.5814
Area3566,Pomierzony,05/28/2015 11:41:16,7422050.9152,5545154.6843,241.6038
Area3567,Pomierzony,05/28/2015 11:41:17,7422051.3332,5545153.6670,241.6084
Area3568,Pomierzony,05/28/2015 11:41:18,7422051.7570,5545152.5505,241.6109
Area3569,Pomierzony,05/28/2015 11:41:19,7422052.1334,5545151.5058,241.6117
Area3570,Pomierzony,05/28/2015 11:41:20,7422052.6356,5545150.4056,241.5930
Area3571,Pomierzony,05/28/2015 11:41:21,7422053.1029,5545149.3550,241.6138
Area3572,Pomierzony,05/28/2015 11:41:22,7422053.6193,5545148.2588,241.6255
Area3573,Pomierzony,05/28/2015 11:41:23,7422054.1079,5545147.2320,241.6635
Area3574,Pomierzony,05/28/2015 11:41:24,7422054.7598,5545146.2736,241.6073
Area3575,Pomierzony,05/28/2015 11:41:25,7422055.3794,5545145.3817,241.6245
Area3576,Pomierzony,05/28/2015 11:41:26,7422056.2416,5545144.6723,241.6228
Area3577,Pomierzony,05/28/2015 11:41:27,7422057.1429,5545143.9935,241.6353
Area3578,Pomierzony,05/28/2015 11:41:28,7422057.9285,5545143.2385,241.5984
Area3579,Pomierzony,05/28/2015 11:41:29,7422058.5104,5545142.5296,241.5902
Area3580,Pomierzony,05/28/2015 11:41:30,7422058.8817,5545141.8093,241.5904
Area3581,Pomierzony,05/28/2015 11:41:31,7422058.9864,5545141.1137,241.6150
Area3582,Pomierzony,05/28/2015 11:41:32,7422059.0534,5545140.3895,241.6219
Area3583,Pomierzony,05/28/2015 11:41:33,7422058.9962,5545139.6221,241.6547
Area3584,Pomierzony,05/28/2015 11:41:34,7422058.7706,5545138.9925,241.6547
Area3585,Pomierzony,05/28/2015 11:41:35,7422058.5485,5545138.2046,241.6967
Area3586,Pomierzony,05/28/2015 11:41:36,7422058.2687,5545137.4685,241.7042
Area3587,Pomierzony,05/28/2015 11:41:37,7422057.9313,5545136.7398,241.7403
Area3588,Pomierzony,05/28/2015 11:41:38,7422057.4895,5545136.0472,241.7610
Area3589,Pomierzony,05/28/2015 11:41:39,7422056.9475,5545135.5956,241.7795
Area3590,Pomierzony,05/28/2015 11:41:40,7422056.3739,5545135.1991,241.8070
Area3591,Pomierzony,05/28/2015 11:41:41,7422055.7522,5545134.8563,241.8335
Area3592,Pomierzony,05/28/2015 11:41:42,7422055.1024,5545134.5620,241.8771
Area3593,Pomierzony,05/28/2015 11:41:43,7422054.4056,5545134.4014,241.8863
Area3594,Pomierzony,05/28/2015 11:41:44,7422053.7252,5545134.2656,241.9365
Area3595,Pomierzony,05/28/2015 11:41:45,7422053.1801,5545134.0984,241.9398
Area3596,Pomierzony,05/28/2015 11:41:46,7422052.7636,5545133.8702,241.9832
Area3597,Pomierzony,05/28/2015 11:41:47,7422052.4241,5545133.6188,242.0041
Area3598,Pomierzony,05/28/2015 11:41:48,7422052.1318,5545133.4078,242.0290
Area3599,Pomierzony,05/28/2015 11:41:49,7422051.8796,5545133.2508,242.0771
Area3600,Pomierzony,05/28/2015 11:41:50,7422051.6244,5545133.1328,242.1146
Area3601,Pomierzony,05/28/2015 11:41:51,7422051.3143,5545132.8749,242.1583
Area3602,Pomierzony,05/28/2015 11:41:52,7422051.3775,5545132.4302,241.3495
Area3603,Pomierzony,05/28/2015 11:41:53,7422050.8151,5545132.1985,241.6410
Area3604,Pomierzony,05/28/2015 11:41:54,7422050.4297,5545132.1712,241.6445
Area3605,Pomierzony,05/28/2015 11:41:55,7422050.0101,5545132.1076,241.6583
Area3606,Pomierzony,05/28/2015 11:41:56,7422049.6604,5545132.1270,241.6650
Area3607,Pomierzony,05/28/2015 11:41:57,7422049.3425,5545132.1414,241.6678
Area3608,Pomierzony,05/28/2015 11:41:58,7422049.0367,5545132.2993,241.7286
Area3609,Pomierzony,05/28/2015 11:41:59,7422048.8270,5545132.2910,241.7678
Area3610,Pomierzony,05/28/2015 11:42:00,7422048.8885,5545132.3285,241.7999
Area3611,Pomierzony,05/28/2015 11:42:01,7422048.9524,5545132.5792,241.8360
Area3612,Pomierzony,05/28/2015 11:42:02,7422048.9157,5545132.9390,241.6370
Area3613,Pomierzony,05/28/2015 11:42:03,7422048.5524,5545133.3630,241.6310
Area3614,Pomierzony,05/28/2015 11:42:04,7422048.1041,5545133.7063,241.6327
Area3615,Pomierzony,05/28/2015 11:42:05,7422047.9493,5545134.0518,241.6217
Area3616,Pomierzony,05/28/2015 11:42:06,7422047.7598,5545134.3880,241.6248
Area3617,Pomierzony,05/28/2015 11:42:07,7422047.7913,5545134.4084,241.5790
Area3618,Pomierzony,05/28/2015 11:42:08,7422047.8040,5545134.3175,241.5719
Area3619,Pomierzony,05/28/2015 11:42:09,7422047.8022,5545134.3475,241.5565
Area3620,Pomierzony,05/28/2015 11:42:10,7422047.8087,5545134.3463,241.5510
Area3621,Pomierzony,05/28/2015 11:42:11,7422047.8013,5545134.3596,241.5394
Area3622,Pomierzony,05/28/2015 11:42:12,7422047.8103,5545134.3542,241.5191
Area3623,Pomierzony,05/28/2015 11:42:13,7422047.7869,5545134.3520,241.4934
Area3624,Pomierzony,05/28/2015 11:42:14,7422047.7814,5545134.3505,241.4931
Area3625,Pomierzony,05/28/2015 11:42:15,7422047.7910,5545134.3758,241.4585
Area3626,Pomierzony,05/28/2015 11:42:16,7422047.7922,5545134.3703,241.4460
Area3627,Pomierzony,05/28/2015 11:42:17,7422047.7821,5545134.4025,241.4209
Area3628,Pomierzony,05/28/2015 11:42:18,7422047.7980,5545134.3835,241.3996
Area3629,Pomierzony,05/28/2015 11:42:19,7422047.8175,5545134.3954,241.3599
Area3630,Pomierzony,05/28/2015 11:42:20,7422047.8232,5545134.3852,241.3160
Area3631,Pomierzony,05/28/2015 11:42:21,7422047.8392,5545134.3958,241.2942
Area3632,Pomierzony,05/28/2015 11:42:22,7422047.8605,5545134.2538,241.3194
Area3633,Pomierzony,05/28/2015 11:42:23,7422047.8458,5545134.2659,241.2860
Area3634,Pomierzony,05/28/2015 11:42:24,7422047.8079,5545134.4236,241.5369
Area3635,Pomierzony,05/28/2015 11:42:25,7422047.7988,5545134.4264,241.5284
Area3636,Pomierzony,05/28/2015 11:42:26,7422047.8194,5545134.3243,241.7265
Area3637,Pomierzony,05/28/2015 11:42:27,7422047.7839,5545134.3981,241.5299
