UpperLimit,LowerLimit,DepthValid,Depth,WaterTempValid,WaterTemp,Temp2Valid,Temp2,Temp3Valid,Temp3,WaterSpeedValid,WaterSpeed,PositionValid,PositionX,PositionY,SurfaceDepth,SurfaceValid,TopOfBottomDepth,TopOfBottomValid,ColumnIs50kHz,TimeValid,TimeOffset[ms],SpeedTrackValid,Speed,Track,AltitudeValid,Altitude
0.000000,113.841194,T,52.270000,T,15.960000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.616830,T,51.821461,F,T,12915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,52.450001,T,15.960000,F,0.000000,F,0.000000,F,0.000000,T,2208993,6431027,T,3.498245,T,51.940048,F,T,13515,T,1.438445,0.656900,T,636.796814
0.000000,113.841194,T,52.680000,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2208994,6431028,T,3.498245,T,51.940048,F,T,14115,T,1.535637,0.573700,T,636.799133
0.000000,113.841194,T,52.809998,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.794707,T,51.880753,F,T,14715,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,52.880001,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2208995,6431029,T,3.616830,T,51.643585,F,T,15315,T,1.477322,0.868900,T,636.949463
0.000000,113.841194,T,52.799999,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.616830,T,51.347122,F,T,15915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,52.639999,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2208996,6431030,T,3.498245,T,50.754200,F,T,16515,T,1.399568,0.853600,T,636.821472
0.000000,113.841194,T,52.480000,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2208996,6431030,T,3.972584,T,50.101986,F,T,17115,T,1.399568,1.069600,T,637.562256
0.000000,113.841194,T,52.119999,T,16.010000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.498245,T,49.331184,F,T,17715,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,51.489998,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2208997,6431031,T,4.446922,T,48.619678,F,T,18320,T,1.380130,0.953400,T,638.106262
0.000000,113.841194,T,50.959999,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.794707,T,47.848877,F,T,18915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,50.259998,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2208998,6431031,T,3.557537,T,46.900200,F,T,19515,T,1.360691,1.021700,T,638.685303
0.000000,113.841194,T,49.320000,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2208999,6431032,T,5.336306,T,46.010818,F,T,20115,T,1.321814,0.797600,T,639.223511
0.000000,113.841194,T,48.309998,T,15.990000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.743383,T,45.121433,F,T,20715,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,47.500000,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2209000,6431032,T,7.115075,T,44.350632,F,T,21315,T,1.244060,0.874000,T,639.154724
0.000000,113.841194,T,46.399998,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.387630,T,43.579834,F,T,21915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,45.500000,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2209001,6431033,T,3.557537,T,42.868324,F,T,22515,T,1.282937,0.651100,T,638.446289
0.000000,113.841194,T,44.849998,T,16.010000,F,0.000000,F,0.000000,F,0.000000,T,2209002,6431034,T,4.209753,T,42.216110,F,T,23115,T,1.282937,0.847200,T,637.722412
0.000000,113.841194,T,44.020000,T,16.030001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.387630,T,41.563896,F,T,23715,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,43.329998,T,16.040001,F,0.000000,F,0.000000,F,0.000000,T,2209002,6431034,T,3.676122,T,41.089558,F,T,24315,T,1.360691,0.658400,T,637.333435
0.000000,113.841194,T,43.020000,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.735414,T,40.793095,F,T,24915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,42.739998,T,16.040001,F,0.000000,F,0.000000,F,0.000000,T,2209003,6431035,T,3.616830,T,40.318756,F,T,25515,T,1.224622,0.735700,T,636.474609
0.000000,113.841194,T,42.279999,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2209003,6431036,T,3.557537,T,39.903713,F,T,26115,T,1.419006,0.606200,T,635.718445
0.000000,113.841194,T,42.099998,T,15.990000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.557537,T,39.429375,F,T,26715,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,41.889999,T,15.990000,F,0.000000,F,0.000000,F,0.000000,T,2209004,6431037,T,3.557537,T,38.955036,F,T,27315,T,1.438445,0.689500,T,635.463379
0.000000,113.841194,T,41.630001,T,16.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.031876,T,38.243526,F,T,27915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,41.380001,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2209005,6431038,T,4.446922,T,37.413437,F,T,28515,T,1.574514,0.594500,T,635.229614
0.000000,113.841194,T,41.110001,T,15.990000,F,0.000000,F,0.000000,F,0.000000,T,2209005,6431039,T,3.616830,T,36.998390,F,T,29115,T,1.477322,0.606300,T,635.215027
0.000000,113.841194,T,39.860001,T,16.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.557537,T,36.227589,F,T,29715,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,39.579998,T,16.010000,F,0.000000,F,0.000000,F,0.000000,T,2209006,6431040,T,3.557537,T,35.278912,F,T,30315,T,1.632829,0.537400,T,634.906067
0.000000,113.841194,T,39.579998,T,16.010000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.972584,T,34.211651,F,T,30915,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,39.579998,T,16.040001,F,0.000000,F,0.000000,F,0.000000,T,2209006,6431041,T,3.557537,T,34.152359,F,T,31515,T,1.632829,0.500400,T,634.702209
0.000000,113.841194,T,39.579998,T,16.049999,F,0.000000,F,0.000000,F,0.000000,T,2209007,6431042,T,3.676122,T,34.508114,F,T,32115,T,1.749460,0.457200,T,634.825317
0.000000,113.841194,T,39.579998,T,16.030001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.506214,T,35.101036,F,T,32720,F,0.000000,0.000000,F,0.000000
0.000000,113.841194,T,39.619999,T,16.030001,F,0.000000,F,0.000000,F,0.000000,T,2209007,6431043,T,4.743383,T,35.693958,F,T,33315,T,1.710583,0.566200,T,635.069397
0.000000,113.841194,T,39.619999,T,16.010000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.684091,T,33.618729,F,T,33915,F,0.000000,0.000000,F,0.000000
0.000000,75.894127,T,26.800001,T,16.010000,F,0.000000,F,0.000000,F,0.000000,T,2209008,6431045,T,3.557537,T,31.780666,F,T,34335,T,1.691145,0.464500,T,635.373657
0.000000,75.894127,T,26.459999,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.834234,T,30.278595,F,T,34610,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,26.209999,T,16.040001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.824353,T,28.816053,F,T,34965,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,25.820000,T,16.030001,F,0.000000,F,0.000000,F,0.000000,T,2209008,6431046,T,4.861968,T,27.452330,F,T,35245,T,1.632829,0.539600,T,635.552551
0.000000,56.920597,T,25.010000,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.298691,T,26.266485,F,T,35525,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,24.279999,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.616830,T,25.258516,F,T,35805,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,23.699999,T,16.020000,F,0.000000,F,0.000000,F,0.000000,T,2209009,6431047,T,4.713737,T,24.369131,F,T,36085,T,1.632829,0.378900,T,635.524170
0.000000,56.920597,T,23.129999,T,16.030001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.031876,T,23.627977,F,T,36365,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,22.639999,T,16.010000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,5.810645,T,22.975763,F,T,36645,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,22.180000,T,16.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.853999,T,22.353193,F,T,36920,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,21.670000,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2209009,6431049,T,4.150460,T,21.789917,F,T,37200,T,1.691145,0.459800,T,635.541077
0.000000,56.920597,T,21.360001,T,15.970000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.371692,T,21.256287,F,T,37480,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,21.100000,T,15.940000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,5.217721,T,20.781948,F,T,37760,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,20.840000,T,15.940000,F,0.000000,F,0.000000,F,0.000000,T,2209010,6431050,T,10.850489,T,20.277964,F,T,38040,T,1.593952,0.491600,T,635.731812
0.000000,56.920597,T,20.570000,T,15.960000,F,0.000000,F,0.000000,F,0.000000,T,2209010,6431050,T,3.972584,T,19.833271,F,T,38320,T,1.593952,0.491600,T,635.731812
0.000000,56.920597,T,20.230000,T,15.950000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.549568,T,19.388578,F,T,38600,F,0.000000,0.000000,F,0.000000
0.000000,56.920597,T,19.870001,T,15.920000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.409307,T,19.003180,F,T,38880,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,19.430000,T,15.930000,F,0.000000,F,0.000000,F,0.000000,T,2209011,6431051,T,2.561427,T,18.617779,F,T,39230,T,1.710583,0.514700,T,636.079773
0.000000,45.536476,T,19.090000,T,15.960000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.106916,T,18.262024,F,T,39510,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,18.690001,T,15.970000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,4.363913,T,17.953705,F,T,39790,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,18.270000,T,15.940000,F,0.000000,F,0.000000,F,0.000000,T,2209011,6431053,T,2.822313,T,17.692820,F,T,40070,T,1.613391,0.496000,T,636.316833
0.000000,45.536476,T,17.959999,T,15.960000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.585144,T,17.479366,F,T,40350,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,17.680000,T,15.990000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.276824,T,17.313349,F,T,40630,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,17.520000,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.869747,T,17.171047,F,T,40910,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,17.350000,T,15.950000,F,0.000000,F,0.000000,F,0.000000,T,2209012,6431054,T,2.087089,T,17.028746,F,T,41190,T,1.691145,0.518500,T,636.588074
0.000000,45.536476,T,17.180000,T,15.950000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.442842,T,16.910160,F,T,41470,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,17.030001,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.015938,T,16.815292,F,T,41750,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,16.940001,T,15.960000,F,0.000000,F,0.000000,F,0.000000,T,2209012,6431055,T,2.656295,T,16.720425,F,T,42030,T,1.613391,0.525900,T,636.757629
0.000000,45.536476,T,16.840000,T,15.970000,F,0.000000,F,0.000000,F,0.000000,T,2209012,6431055,T,2.585144,T,16.625557,F,T,42310,T,1.613391,0.525900,T,636.757629
0.000000,45.536476,T,16.740000,T,15.950000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.822313,T,16.506973,F,T,42590,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,16.620001,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.181956,T,16.388388,F,T,42870,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,16.490000,T,15.980000,F,0.000000,F,0.000000,F,0.000000,T,2209013,6431057,T,3.770990,T,16.269804,F,T,43150,T,1.671706,0.522700,T,636.697205
0.000000,45.536476,T,16.360001,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.087089,T,16.151220,F,T,43430,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,16.240000,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.087089,T,16.032635,F,T,43710,F,0.000000,0.000000,F,0.000000
0.000000,45.536476,T,16.110001,T,16.030001,F,0.000000,F,0.000000,F,0.000000,T,2209014,6431058,T,2.940897,T,15.914050,F,T,43990,T,1.496760,0.574200,T,636.697205
0.000000,45.536476,T,15.980000,T,16.049999,F,0.000000,F,0.000000,F,0.000000,T,2209014,6431058,T,2.751162,T,15.795465,F,T,44270,T,1.496760,0.574200,T,636.577881
0.000000,45.536476,T,15.850000,T,16.049999,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.442842,T,15.700598,F,T,44550,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,15.720000,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.537773,T,15.574107,F,T,44900,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,15.600000,T,16.100000,F,0.000000,F,0.000000,F,0.000000,T,2209014,6431059,T,2.134522,T,15.455523,F,T,45180,T,1.652268,0.497100,T,636.724060
0.000000,37.947063,T,15.490000,T,16.110001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.201783,T,15.336938,F,T,45460,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,15.380000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.015938,T,15.218353,F,T,45740,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,15.260000,T,16.100000,F,0.000000,F,0.000000,F,0.000000,T,2209015,6431060,T,2.885558,T,15.099769,F,T,46020,T,1.555076,0.593500,T,636.800903
0.000000,37.947063,T,15.160000,T,16.080000,F,0.000000,F,0.000000,F,0.000000,T,2209015,6431060,T,1.996174,T,14.981184,F,T,46300,T,1.555076,0.593500,T,636.800903
0.000000,37.947063,T,15.070000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.687917,T,14.882364,F,T,46580,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.980000,T,16.100000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.877589,T,14.783544,F,T,46865,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.880000,T,16.080000,F,0.000000,F,0.000000,F,0.000000,T,2209015,6431061,T,1.936881,T,14.704487,F,T,47140,T,1.574514,0.500000,T,637.111206
0.000000,37.947063,T,14.800000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.719476,T,14.625431,F,T,47420,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.720000,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.502071,T,14.546374,F,T,47700,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.640000,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.759004,T,14.467318,F,T,47980,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.570001,F,0.000000,F,0.000000,F,0.000000,F,0.000000,T,2209016,6431062,T,1.561364,T,14.408026,F,T,48260,T,1.516199,0.644200,T,637.040771
0.000000,37.947063,T,14.500000,T,16.059999,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.075230,T,14.328969,F,T,48540,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.430000,T,16.080000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.640420,T,14.269677,F,T,48820,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.360001,F,0.000000,F,0.000000,F,0.000000,F,0.000000,T,2209016,6431063,T,1.561364,T,14.190620,F,T,49100,T,1.516199,0.540200,T,637.012085
0.000000,37.947063,T,14.280001,T,16.080000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.581128,T,14.131329,F,T,49380,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.210000,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.640420,T,14.072036,F,T,49660,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.140000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.521835,T,14.012744,F,T,49940,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,14.090000,T,16.080000,F,0.000000,F,0.000000,F,0.000000,T,2209017,6431065,T,1.877589,T,13.953451,F,T,50220,T,1.496760,0.637700,T,636.654419
0.000000,37.947063,T,14.040000,T,16.090000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.640420,T,13.894159,F,T,50500,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.980000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.035702,T,13.854631,F,T,50780,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.930000,T,16.059999,F,0.000000,F,0.000000,F,0.000000,T,2209018,6431066,T,1.719476,T,13.795339,F,T,51060,T,1.457883,0.496900,T,635.986145
0.000000,37.947063,T,13.860001,T,16.059999,F,0.000000,F,0.000000,F,0.000000,T,2209018,6431066,T,2.015938,T,13.736047,F,T,51340,T,1.457883,0.496900,T,635.986145
0.000000,37.947063,T,13.800000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.857825,T,13.676754,F,T,51620,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.750000,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.332163,T,13.597698,F,T,51900,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.690001,T,16.020000,F,0.000000,F,0.000000,F,0.000000,T,2209018,6431067,T,2.766973,T,13.538405,F,T,52180,T,1.360691,0.765800,T,635.415710
0.000000,37.947063,T,13.610001,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.569332,T,13.459349,F,T,52465,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.530001,T,16.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.976410,T,13.380293,F,T,52740,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.450001,T,16.010000,F,0.000000,F,0.000000,F,0.000000,T,2209019,6431067,T,3.359896,T,13.301236,F,T,53020,T,1.360691,0.778200,T,635.715088
0.000000,37.947063,T,13.350000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,T,2209019,6431067,T,1.719476,T,13.222180,F,T,53300,T,1.360691,0.778200,T,635.715088
0.000000,37.947063,T,13.240001,T,15.980000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.600892,T,13.143124,F,T,53580,F,0.000000,0.000000,F,0.000000
0.000000,37.947063,T,13.170000,T,16.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.739240,T,13.064067,F,T,53860,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,13.050000,T,16.000000,F,0.000000,F,0.000000,F,0.000000,T,2209020,6431068,T,1.739240,T,12.994893,F,T,54175,T,1.380130,1.015400,T,636.259644
0.000000,18.973532,T,12.910001,T,16.030001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.788651,T,12.905954,F,T,54415,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.770000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.608860,T,12.817016,F,T,54655,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.690001,T,16.030001,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.847943,T,12.737960,F,T,54890,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.610001,T,16.049999,F,0.000000,F,0.000000,F,0.000000,T,2209021,6431069,T,2.598979,T,12.678667,F,T,55130,T,1.457883,0.913600,T,636.631104
0.000000,18.973532,T,12.560000,T,16.059999,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.936881,T,12.619375,F,T,55370,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.530001,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.650302,T,12.550200,F,T,55610,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.450001,T,16.049999,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.687917,T,12.500791,F,T,55850,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.440001,T,16.040001,F,0.000000,F,0.000000,F,0.000000,T,2209022,6431069,T,3.043671,T,12.461263,F,T,56090,T,1.399568,0.981700,T,636.734436
0.000000,18.973532,T,12.430000,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.846030,T,12.411852,F,T,56330,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.440001,T,16.080000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.561364,T,12.352560,F,T,56570,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.380000,T,16.070000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,3.310486,T,12.303149,F,T,56810,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.320001,T,16.090000,F,0.000000,F,0.000000,F,0.000000,T,2209022,6431070,T,2.836148,T,12.243857,F,T,57050,T,1.380130,0.914100,T,636.546448
0.000000,18.973532,T,12.270000,F,0.000000,F,0.000000,F,0.000000,F,0.000000,T,2209022,6431070,T,1.976410,T,12.184565,F,T,57290,T,1.380130,0.914100,T,636.546448
0.000000,18.973532,T,12.210000,T,16.100000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.788651,T,12.115391,F,T,57530,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.150001,T,16.080000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,1.739240,T,12.056098,F,T,57770,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,12.100000,T,16.059999,F,0.000000,F,0.000000,F,0.000000,T,2209023,6431071,T,1.946763,T,11.996806,F,T,58010,T,1.321814,0.949300,T,636.546448
0.000000,18.973532,T,12.040000,T,16.030001,F,0.000000,F,0.000000,F,0.000000,T,2209023,6431071,T,1.877589,T,11.947395,F,T,58250,T,1.321814,0.949300,T,636.195435
0.000000,18.973532,T,12.000000,T,16.020000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.519922,T,11.888103,F,T,58490,F,0.000000,0.000000,F,0.000000
0.000000,18.973532,T,11.940001,T,15.990000,F,0.000000,F,0.000000,F,0.000000,F,0,0,T,2.658271,T,11.828812,F,T,58730,F,0.000000,0.000000,F,0.000000
