nr,tryb,czas,Y,X,H
Auto5738,Pomierzony,2016-06-05 10:48:34,7422025.1242,5545174.0122,238.5762
Auto5739,Pomierzony,2016-06-05 10:48:35,7422024.6731,5545174.7489,238.5756
Auto5740,Pomierzony,2016-06-05 10:48:36,7422024.1541,5545175.3669,238.5833
Auto5741,Pomierzony,2016-06-05 10:48:37,7422023.6436,5545175.9460,238.5839
Auto5742,Pomierzony,2016-06-05 10:48:38,7422023.0624,5545176.4646,238.5849
Auto5743,Pomierzony,2016-06-05 10:48:39,7422022.5283,5545176.9975,238.5901
Auto5744,Pomierzony,2016-06-05 10:48:40,7422021.9705,5545177.5307,238.5851
Auto5745,Pomierzony,2016-06-05 10:48:41,7422021.3042,5545178.0064,238.5833
Auto5746,Pomierzony,2016-06-05 10:48:42,7422020.6552,5545178.5316,238.5803
Auto5747,Pomierzony,2016-06-05 10:48:43,7422019.8973,5545178.9268,238.5889
Auto5748,Pomierzony,2016-06-05 10:48:44,7422019.1392,5545179.3495,238.5916
Auto5749,Pomierzony,2016-06-05 10:48:45,7422018.3402,5545179.6822,238.5778
Auto5750,Pomierzony,2016-06-05 10:48:46,7422017.4969,5545179.9279,238.5787
Auto5751,Pomierzony,2016-06-05 10:48:47,7422016.6481,5545180.1468,238.5856
Auto5752,Pomierzony,2016-06-05 10:48:48,7422015.7462,5545180.2720,238.5734
Auto5753,Pomierzony,2016-06-05 10:48:49,7422014.8617,5545180.4926,238.5773
Auto5754,Pomierzony,2016-06-05 10:48:50,7422013.9123,5545180.5409,238.5774
Auto5755,Pomierzony,2016-06-05 10:48:51,7422012.9725,5545180.7417,238.5787
Auto5756,Pomierzony,2016-06-05 10:48:52,7422012.0027,5545180.7947,238.5652
Auto5757,Pomierzony,2016-06-05 10:48:53,7422011.0189,5545180.8863,238.5866
Auto5758,Pomierzony,2016-06-05 10:48:54,7422010.0579,5545180.9123,238.5790
Auto5759,Pomierzony,2016-06-05 10:48:55,7422009.0659,5545180.8814,238.5857
Auto5760,Pomierzony,2016-06-05 10:48:56,7422008.1188,5545180.8610,238.5856
Auto5761,Pomierzony,2016-06-05 10:48:57,7422007.0974,5545180.6992,238.5958
Auto5762,Pomierzony,2016-06-05 10:48:58,7422006.1331,5545180.5839,238.5936
Auto5763,Pomierzony,2016-06-05 10:48:59,7422005.1025,5545180.3811,238.5844
Auto5764,Pomierzony,2016-06-05 10:49:00,7422004.1414,5545180.2034,238.5968
Auto5765,Pomierzony,2016-06-05 10:49:01,7422003.1258,5545180.0094,238.5731
Auto5766,Pomierzony,2016-06-05 10:49:02,7422002.1532,5545179.8009,238.5896
Auto5767,Pomierzony,2016-06-05 10:49:03,7422001.1733,5545179.5780,238.5770
Auto5768,Pomierzony,2016-06-05 10:49:04,7422000.2038,5545179.3539,238.5867
Auto5769,Pomierzony,2016-06-05 10:49:05,7421999.2408,5545179.1571,238.5830
Auto5770,Pomierzony,2016-06-05 10:49:06,7421998.2997,5545178.8505,238.5858
Auto5771,Pomierzony,2016-06-05 10:49:07,7421997.4102,5545178.5397,238.5719
Auto5772,Pomierzony,2016-06-05 10:49:08,7421996.6157,5545178.0633,238.5821
Auto5773,Pomierzony,2016-06-05 10:49:09,7421995.8593,5545177.5798,238.5804
Auto5774,Pomierzony,2016-06-05 10:49:10,7421995.1697,5545176.9559,238.5800
Auto5775,Pomierzony,2016-06-05 10:49:11,7421994.4955,5545176.3545,238.5837
Auto5776,Pomierzony,2016-06-05 10:49:12,7421993.8399,5545175.6234,238.5789
Auto5777,Pomierzony,2016-06-05 10:49:13,7421993.1767,5545174.9068,238.5928
Auto5778,Pomierzony,2016-06-05 10:49:14,7421992.5144,5545174.1397,238.5948
Auto5779,Pomierzony,2016-06-05 10:49:15,7421991.8263,5545173.4263,238.5894
Auto5780,Pomierzony,2016-06-05 10:49:16,7421991.0667,5545172.7458,238.5869
Auto5781,Pomierzony,2016-06-05 10:49:17,7421990.2734,5545172.1155,238.5902
Auto5782,Pomierzony,2016-06-05 10:49:18,7421989.4395,5545171.6242,238.5845
Auto5783,Pomierzony,2016-06-05 10:49:19,7421988.6259,5545171.2073,238.5856
Auto5784,Pomierzony,2016-06-05 10:49:20,7421987.7476,5545170.9380,238.5875
Auto5785,Pomierzony,2016-06-05 10:49:21,7421986.8492,5545170.6442,238.5910
Auto5786,Pomierzony,2016-06-05 10:49:22,7421985.9791,5545170.5684,238.5870
Auto5787,Pomierzony,2016-06-05 10:49:23,7421985.1210,5545170.4863,238.5853
Auto5788,Pomierzony,2016-06-05 10:49:24,7421984.2867,5545170.5707,238.5829
Auto5789,Pomierzony,2016-06-05 10:49:25,7421983.4891,5545170.6322,238.5852
Auto5790,Pomierzony,2016-06-05 10:49:26,7421982.6861,5545170.8279,238.5755
Auto5791,Pomierzony,2016-06-05 10:49:27,7421981.9255,5545171.0177,238.5853
Auto5792,Pomierzony,2016-06-05 10:49:28,7421981.1347,5545171.3503,238.5726
Auto5793,Pomierzony,2016-06-05 10:49:29,7421980.3468,5545171.6152,238.5820
Auto5794,Pomierzony,2016-06-05 10:49:30,7421979.5655,5545171.9970,238.5742
Auto5795,Pomierzony,2016-06-05 10:49:31,7421978.7898,5545172.3244,238.5727
Auto5796,Pomierzony,2016-06-05 10:49:32,7421978.0181,5545172.7879,238.5740
Auto5797,Pomierzony,2016-06-05 10:49:33,7421977.2276,5545173.1871,238.5795
Auto5798,Pomierzony,2016-06-05 10:49:34,7421976.3949,5545173.6886,238.5785
Auto5799,Pomierzony,2016-06-05 10:49:35,7421975.5134,5545174.0897,238.5809
Auto5800,Pomierzony,2016-06-05 10:49:36,7421974.5700,5545174.4394,238.5714
Auto5801,Pomierzony,2016-06-05 10:49:37,7421973.6029,5545174.5746,238.5802
Auto5802,Pomierzony,2016-06-05 10:49:38,7421972.6029,5545174.7635,238.5771
Auto5803,Pomierzony,2016-06-05 10:49:39,7421971.6098,5545174.7019,238.5799
Auto5804,Pomierzony,2016-06-05 10:49:40,7421970.5731,5545174.7664,238.5804
Auto5805,Pomierzony,2016-06-05 10:49:41,7421969.5534,5545174.5985,238.5861
Auto5806,Pomierzony,2016-06-05 10:49:42,7421968.4840,5545174.5595,238.5815
Auto5807,Pomierzony,2016-06-05 10:49:43,7421967.4183,5545174.3485,238.5750
Auto5808,Pomierzony,2016-06-05 10:49:44,7421966.3319,5545174.2525,238.5785
Auto5809,Pomierzony,2016-06-05 10:49:45,7421965.2652,5545174.0576,238.5685
Auto5810,Pomierzony,2016-06-05 10:49:46,7421964.2191,5545173.8140,238.5710
Auto5811,Pomierzony,2016-06-05 10:49:47,7421963.2053,5545173.4849,238.5779
Auto5812,Pomierzony,2016-06-05 10:49:48,7421962.2233,5545173.0703,238.5871
Auto5813,Pomierzony,2016-06-05 10:49:49,7421961.2400,5545172.6116,238.5899
Auto5814,Pomierzony,2016-06-05 10:49:50,7421960.2577,5545172.1520,238.5846
Auto5815,Pomierzony,2016-06-05 10:49:51,7421959.2412,5545171.7135,238.5845
Auto5816,Pomierzony,2016-06-05 10:49:52,7421958.2205,5545171.2201,238.5705
Auto5817,Pomierzony,2016-06-05 10:49:53,7421957.1649,5545170.8016,238.5821
Auto5818,Pomierzony,2016-06-05 10:49:54,7421956.0950,5545170.3282,238.5755
Auto5819,Pomierzony,2016-06-05 10:49:55,7421954.9956,5545169.9990,238.5876
Auto5820,Pomierzony,2016-06-05 10:49:56,7421953.9308,5545169.6710,238.5772
Auto5821,Pomierzony,2016-06-05 10:49:57,7421952.8300,5545169.4744,238.5875
Auto5822,Pomierzony,2016-06-05 10:49:58,7421951.7661,5545169.2679,238.5822
Auto5823,Pomierzony,2016-06-05 10:49:59,7421950.6369,5545169.1436,238.5615
Auto5824,Pomierzony,2016-06-05 10:50:00,7421949.5103,5545168.9864,238.5696
Auto5825,Pomierzony,2016-06-05 10:50:01,7421948.3535,5545168.9817,238.5750
Auto5826,Pomierzony,2016-06-05 10:50:02,7421947.2854,5545169.0308,238.5811
Auto5827,Pomierzony,2016-06-05 10:50:03,7421946.3145,5545169.2368,238.5778
Auto5828,Pomierzony,2016-06-05 10:50:04,7421945.4493,5545169.5637,238.5764
Auto5829,Pomierzony,2016-06-05 10:50:05,7421944.6295,5545169.9414,238.5624
Auto5830,Pomierzony,2016-06-05 10:50:06,7421943.8371,5545170.4200,238.5617
Auto5831,Pomierzony,2016-06-05 10:50:07,7421942.9127,5545170.7853,238.5505
Auto5832,Pomierzony,2016-06-05 10:50:08,7421942.0657,5545171.2348,238.5623
Auto5833,Pomierzony,2016-06-05 10:50:09,7421941.1810,5545171.6688,238.5557
Auto5834,Pomierzony,2016-06-05 10:50:10,7421940.2790,5545172.0912,238.5634
Auto5835,Pomierzony,2016-06-05 10:50:11,7421939.3793,5545172.5367,238.5655
Auto5836,Pomierzony,2016-06-05 10:50:12,7421938.4288,5545172.9458,238.5632
Auto5837,Pomierzony,2016-06-05 10:50:13,7421937.4831,5545173.3416,238.5709
Auto5838,Pomierzony,2016-06-05 10:50:14,7421936.5163,5545173.7420,238.5724
Auto5839,Pomierzony,2016-06-05 10:50:15,7421935.5208,5545174.0343,238.5589
Auto5840,Pomierzony,2016-06-05 10:50:16,7421934.5302,5545174.3718,238.5656
Auto5841,Pomierzony,2016-06-05 10:50:17,7421933.4799,5545174.5092,238.5560
Auto5842,Pomierzony,2016-06-05 10:50:18,7421932.4296,5545174.6800,238.5753
Auto5843,Pomierzony,2016-06-05 10:50:19,7421931.3645,5545174.7492,238.5733
Auto5844,Pomierzony,2016-06-05 10:50:20,7421930.2666,5545174.8195,238.5869
Auto5845,Pomierzony,2016-06-05 10:50:21,7421929.1932,5545174.8592,238.5694
Auto5846,Pomierzony,2016-06-05 10:50:22,7421928.0612,5545174.8603,238.5758
Auto5847,Pomierzony,2016-06-05 10:50:23,7421926.9942,5545174.9205,238.5665
Auto5848,Pomierzony,2016-06-05 10:50:24,7421925.8745,5545174.9274,238.5642
Auto5849,Pomierzony,2016-06-05 10:50:25,7421924.8034,5545174.9454,238.5701
Auto5850,Pomierzony,2016-06-05 10:50:26,7421923.7371,5545174.9960,238.5662
Auto5851,Pomierzony,2016-06-05 10:50:27,7421922.6962,5545174.9286,238.5641
Auto5852,Pomierzony,2016-06-05 10:50:28,7421921.5936,5545174.9133,238.5572
Auto5853,Pomierzony,2016-06-05 10:50:29,7421920.5182,5545174.7503,238.5509
Auto5854,Pomierzony,2016-06-05 10:50:30,7421919.4593,5545174.5368,238.5587
Auto5855,Pomierzony,2016-06-05 10:50:31,7421918.4724,5545174.1528,238.5562
Auto5856,Pomierzony,2016-06-05 10:50:32,7421917.5027,5545173.7272,238.5526
Auto5857,Pomierzony,2016-06-05 10:50:33,7421916.5744,5545173.2263,238.5615
Auto5858,Pomierzony,2016-06-05 10:50:34,7421915.6298,5545172.6980,238.5570
Auto5859,Pomierzony,2016-06-05 10:50:35,7421914.7140,5545172.1445,238.5696
Auto5860,Pomierzony,2016-06-05 10:50:36,7421913.7804,5545171.5437,238.5677
Auto5861,Pomierzony,2016-06-05 10:50:37,7421912.8460,5545170.9644,238.5764
Auto5862,Pomierzony,2016-06-05 10:50:38,7421911.8562,5545170.3900,238.5646
Auto5863,Pomierzony,2016-06-05 10:50:39,7421910.8638,5545169.7672,238.5712
Auto5864,Pomierzony,2016-06-05 10:50:40,7421909.7967,5545169.2585,238.5565
Auto5865,Pomierzony,2016-06-05 10:50:41,7421908.6771,5545168.8166,238.5766
Auto5866,Pomierzony,2016-06-05 10:50:42,7421907.5693,5545168.5442,238.5528
Auto5867,Pomierzony,2016-06-05 10:50:43,7421906.4281,5545168.3128,238.5692
Auto5868,Pomierzony,2016-06-05 10:50:44,7421905.2701,5545168.2579,238.5724
Auto5869,Pomierzony,2016-06-05 10:50:45,7421904.2080,5545168.3135,238.5688
Auto5870,Pomierzony,2016-06-05 10:50:46,7421903.1447,5545168.4657,238.5592
Auto5871,Pomierzony,2016-06-05 10:50:47,7421902.2125,5545168.6819,238.5646
Auto5872,Pomierzony,2016-06-05 10:50:48,7421901.2836,5545168.9192,238.5577
Auto5873,Pomierzony,2016-06-05 10:50:49,7421900.3876,5545169.2906,238.5691
Auto5874,Pomierzony,2016-06-05 10:50:50,7421899.4851,5545169.6890,238.5566
Auto5875,Pomierzony,2016-06-05 10:50:51,7421898.7814,5545170.1884,238.5762
Auto5876,Pomierzony,2016-06-05 10:50:52,7421898.0802,5545170.7195,238.5596
Auto5877,Pomierzony,2016-06-05 10:50:53,7421897.4431,5545171.3896,238.5629
Auto5878,Pomierzony,2016-06-05 10:50:54,7421896.9214,5545172.0100,238.5675
Auto5879,Pomierzony,2016-06-05 10:50:55,7421896.5105,5545172.7682,238.5719
Auto5880,Pomierzony,2016-06-05 10:50:56,7421896.1169,5545173.5005,238.5798
Auto5881,Pomierzony,2016-06-05 10:50:57,7421895.9791,5545174.2370,238.5707
Auto5882,Pomierzony,2016-06-05 10:50:58,7421895.7843,5545174.9937,238.5661
Auto5883,Pomierzony,2016-06-05 10:50:59,7421895.8006,5545175.7601,238.5693
Auto5884,Pomierzony,2016-06-05 10:51:00,7421895.8214,5545176.5122,238.5611
Auto5885,Pomierzony,2016-06-05 10:51:01,7421895.9220,5545177.3514,238.5641
Auto5886,Pomierzony,2016-06-05 10:51:02,7421896.0179,5545178.1802,238.5596
Auto5887,Pomierzony,2016-06-05 10:51:03,7421895.9449,5545179.1288,238.5624
Auto5888,Pomierzony,2016-06-05 10:51:04,7421895.9149,5545180.0416,238.5712
Auto5889,Pomierzony,2016-06-05 10:51:05,7421895.7078,5545181.0291,238.5676
Auto5890,Pomierzony,2016-06-05 10:51:06,7421895.5590,5545181.9852,238.5773
Auto5891,Pomierzony,2016-06-05 10:51:07,7421895.2282,5545182.9687,238.5804
Auto5892,Pomierzony,2016-06-05 10:51:08,7421894.9201,5545183.9061,238.5856
Auto5893,Pomierzony,2016-06-05 10:51:09,7421894.3748,5545184.7501,238.5842
Auto5894,Pomierzony,2016-06-05 10:51:10,7421893.8752,5545185.5617,238.5998
Auto5895,Pomierzony,2016-06-05 10:51:11,7421893.2137,5545186.3399,238.5741
Auto5896,Pomierzony,2016-06-05 10:51:12,7421892.5883,5545187.0953,238.5791
Auto5897,Pomierzony,2016-06-05 10:51:13,7421891.9395,5545187.8910,238.5708
Auto5898,Pomierzony,2016-06-05 10:51:14,7421891.2342,5545188.6125,238.5805
Auto5899,Pomierzony,2016-06-05 10:51:15,7421890.6033,5545189.4040,238.5896
Auto5900,Pomierzony,2016-06-05 10:51:16,7421889.8922,5545190.1357,238.5910
Auto5901,Pomierzony,2016-06-05 10:51:17,7421889.2438,5545190.9289,238.5949
Auto5902,Pomierzony,2016-06-05 10:51:18,7421888.5596,5545191.7035,238.5947
Auto5903,Pomierzony,2016-06-05 10:51:19,7421887.8670,5545192.4883,238.5859
Auto5904,Pomierzony,2016-06-05 10:51:20,7421887.1450,5545193.2551,238.5893
Auto5905,Pomierzony,2016-06-05 10:51:21,7421886.3799,5545194.0540,238.5836
Auto5906,Pomierzony,2016-06-05 10:51:22,7421885.5708,5545194.8746,238.5968
Auto5907,Pomierzony,2016-06-05 10:51:23,7421884.8979,5545195.7408,238.5951
Auto5908,Pomierzony,2016-06-05 10:51:24,7421884.3633,5545196.6523,238.6067
Auto5909,Pomierzony,2016-06-05 10:51:25,7421883.9915,5545197.5068,238.6020
Auto5910,Pomierzony,2016-06-05 10:51:26,7421883.7700,5545198.3466,238.6061
Auto5911,Pomierzony,2016-06-05 10:51:27,7421883.6418,5545199.1690,238.5910
Auto5912,Pomierzony,2016-06-05 10:51:28,7421883.5953,5545199.9007,238.6079
Auto5913,Pomierzony,2016-06-05 10:51:29,7421883.6049,5545200.6534,238.5582
Auto5914,Pomierzony,2016-06-05 10:51:30,7421883.6662,5545201.3320,238.5568
Auto5915,Pomierzony,2016-06-05 10:51:31,7421883.8247,5545201.9845,238.5700
Auto5916,Pomierzony,2016-06-05 10:51:32,7421884.0683,5545202.6516,238.5601
Auto5917,Pomierzony,2016-06-05 10:51:33,7421884.2292,5545203.3794,238.5708
Auto5918,Pomierzony,2016-06-05 10:51:34,7421884.2964,5545204.1454,238.5704
Auto5919,Pomierzony,2016-06-05 10:51:35,7421884.4625,5545204.9617,238.5606
Auto5920,Pomierzony,2016-06-05 10:51:36,7421884.4357,5545205.8029,238.5589
Auto5921,Pomierzony,2016-06-05 10:51:37,7421884.4267,5545206.7617,238.5635
Auto5922,Pomierzony,2016-06-05 10:51:38,7421884.3499,5545207.7136,238.5587
Auto5923,Pomierzony,2016-06-05 10:51:39,7421884.1254,5545208.7102,238.5657
Auto5924,Pomierzony,2016-06-05 10:51:40,7421883.9149,5545209.6793,238.5538
Auto5925,Pomierzony,2016-06-05 10:51:41,7421883.5088,5545210.6058,238.5566
Auto5926,Pomierzony,2016-06-05 10:51:42,7421883.1506,5545211.5185,238.5511
Auto5927,Pomierzony,2016-06-05 10:51:43,7421882.6599,5545212.4089,238.5511
Auto5928,Pomierzony,2016-06-05 10:51:44,7421882.2142,5545213.2603,238.5814
Auto5929,Pomierzony,2016-06-05 10:51:45,7421881.7351,5545214.2045,238.5536
Auto5930,Pomierzony,2016-06-05 10:51:46,7421881.2057,5545215.0676,238.5588
Auto5931,Pomierzony,2016-06-05 10:51:47,7421880.7200,5545216.0073,238.5520
Auto5932,Pomierzony,2016-06-05 10:51:48,7421880.1315,5545216.8657,238.5546
Auto5933,Pomierzony,2016-06-05 10:51:49,7421879.6025,5545217.7549,238.5496
Auto5934,Pomierzony,2016-06-05 10:51:50,7421879.0008,5545218.5923,238.5495
Auto5935,Pomierzony,2016-06-05 10:51:51,7421878.4321,5545219.4824,238.5652
Auto5936,Pomierzony,2016-06-05 10:51:52,7421877.8812,5545220.3352,238.5782
Auto5937,Pomierzony,2016-06-05 10:51:53,7421877.3305,5545221.2267,238.5815
Auto5938,Pomierzony,2016-06-05 10:51:54,7421876.7943,5545222.0753,238.5847
Auto5939,Pomierzony,2016-06-05 10:51:55,7421876.2738,5545222.9773,238.5979
Auto5940,Pomierzony,2016-06-05 10:51:56,7421875.6977,5545223.8396,238.6188
Auto5941,Pomierzony,2016-06-05 10:51:57,7421875.2002,5545224.7546,238.6169
Auto5942,Pomierzony,2016-06-05 10:51:58,7421874.6410,5545225.6443,238.5876
Auto5943,Pomierzony,2016-06-05 10:51:59,7421874.0417,5545226.5414,238.5678
Auto5944,Pomierzony,2016-06-05 10:52:00,7421873.5443,5545227.4480,238.5923
Auto5945,Pomierzony,2016-06-05 10:52:01,7421872.8702,5545228.2941,238.5690
Auto5946,Pomierzony,2016-06-05 10:52:02,7421872.2761,5545229.1928,238.5807
Auto5947,Pomierzony,2016-06-05 10:52:03,7421871.6214,5545230.0261,238.5781
Auto5948,Pomierzony,2016-06-05 10:52:04,7421870.9102,5545230.8557,238.5611
Auto5949,Pomierzony,2016-06-05 10:52:05,7421870.1971,5545231.6110,238.5787
Auto5950,Pomierzony,2016-06-05 10:52:06,7421869.4512,5545232.3894,238.5614
Auto5951,Pomierzony,2016-06-05 10:52:07,7421868.6725,5545233.1098,238.5678
Auto5952,Pomierzony,2016-06-05 10:52:08,7421867.9152,5545233.8519,238.5647
Auto5953,Pomierzony,2016-06-05 10:52:09,7421867.1565,5545234.5623,238.5832
Auto5954,Pomierzony,2016-06-05 10:52:10,7421866.3362,5545235.2770,238.5790
Auto5955,Pomierzony,2016-06-05 10:52:11,7421865.5071,5545235.9640,238.5686
Auto5956,Pomierzony,2016-06-05 10:52:12,7421864.7158,5545236.6890,238.5710
Auto5957,Pomierzony,2016-06-05 10:52:13,7421863.9501,5545237.3713,238.5704
Auto5958,Pomierzony,2016-06-05 10:52:14,7421863.2331,5545238.0388,238.5721
Auto5959,Pomierzony,2016-06-05 10:52:15,7421862.3838,5545238.6576,238.5588
Auto5960,Pomierzony,2016-06-05 10:52:16,7421861.5450,5545239.2797,238.5751
Auto5961,Pomierzony,2016-06-05 10:52:17,7421860.5886,5545239.9259,238.5673
Auto5962,Pomierzony,2016-06-05 10:52:18,7421859.6462,5545240.6888,238.5542
Auto5963,Pomierzony,2016-06-05 10:52:19,7421858.7389,5545241.5665,238.5636
Auto5964,Pomierzony,2016-06-05 10:52:20,7421858.0451,5545242.5582,238.5579
Auto5965,Pomierzony,2016-06-05 10:52:21,7421857.5460,5545243.6338,238.5606
Auto5966,Pomierzony,2016-06-05 10:52:22,7421857.2871,5545244.6146,238.5721
Auto5967,Pomierzony,2016-06-05 10:52:23,7421857.2833,5545245.3932,238.5708
Auto5968,Pomierzony,2016-06-05 10:52:24,7421857.3192,5545246.1375,238.5762
Auto5969,Pomierzony,2016-06-05 10:52:25,7421857.5496,5545246.9174,238.5708
Auto5970,Pomierzony,2016-06-05 10:52:26,7421857.8093,5545247.6262,238.5626
Auto5971,Pomierzony,2016-06-05 10:52:27,7421858.1579,5545248.1140,238.5727
Auto5972,Pomierzony,2016-06-05 10:52:28,7421858.5762,5545248.6762,238.5789
Auto5973,Pomierzony,2016-06-05 10:52:29,7421858.9934,5545248.9278,238.5782
Auto5974,Pomierzony,2016-06-05 10:52:30,7421859.3918,5545249.1401,238.5775
Auto5975,Pomierzony,2016-06-05 10:52:31,7421859.7974,5545249.1233,238.5883
Auto5976,Pomierzony,2016-06-05 10:52:32,7421860.1956,5545249.0651,238.5748
Auto5977,Pomierzony,2016-06-05 10:52:33,7421860.6529,5545248.9227,238.5715
Auto5978,Pomierzony,2016-06-05 10:52:34,7421861.2200,5545248.9388,238.5687
Auto5979,Pomierzony,2016-06-05 10:52:35,7421861.7933,5545248.8992,238.5623
Auto5980,Pomierzony,2016-06-05 10:52:36,7421862.3779,5545248.9246,238.5484
Auto5981,Pomierzony,2016-06-05 10:52:37,7421863.0295,5545248.9376,238.5596
Auto5982,Pomierzony,2016-06-05 10:52:38,7421863.6768,5545248.9909,238.5586
Auto5983,Pomierzony,2016-06-05 10:52:39,7421864.3709,5545248.9542,238.5525
Auto5984,Pomierzony,2016-06-05 10:52:40,7421865.1080,5545248.9950,238.5687
Auto5985,Pomierzony,2016-06-05 10:52:41,7421865.8261,5545248.8273,238.5593
Auto5986,Pomierzony,2016-06-05 10:52:42,7421866.5388,5545248.6638,238.5595
Auto5987,Pomierzony,2016-06-05 10:52:43,7421867.2740,5545248.3674,238.5622
Auto5988,Pomierzony,2016-06-05 10:52:44,7421867.9945,5545248.0534,238.5733
Auto5989,Pomierzony,2016-06-05 10:52:45,7421868.7897,5545247.7981,238.5494
Auto5990,Pomierzony,2016-06-05 10:52:46,7421869.5700,5545247.5970,238.5674
Auto5991,Pomierzony,2016-06-05 10:52:47,7421870.4227,5545247.5188,238.5406
Auto5992,Pomierzony,2016-06-05 10:52:48,7421871.2749,5545247.4501,238.5500
Auto5993,Pomierzony,2016-06-05 10:52:49,7421872.1333,5545247.3659,238.5341
Auto5994,Pomierzony,2016-06-05 10:52:50,7421873.0480,5545247.4258,238.5661
Auto5995,Pomierzony,2016-06-05 10:52:51,7421873.9200,5545247.3642,238.5531
Auto5996,Pomierzony,2016-06-05 10:52:52,7421874.8035,5545247.3800,238.5522
Auto5997,Pomierzony,2016-06-05 10:52:53,7421875.6634,5545247.3359,238.5716
Auto5998,Pomierzony,2016-06-05 10:52:54,7421876.5073,5545247.3544,238.5604
Auto5999,Pomierzony,2016-06-05 10:52:55,7421877.3097,5545247.3819,238.5520
Auto6000,Pomierzony,2016-06-05 10:52:56,7421878.0927,5545247.4492,238.5536
Auto6001,Pomierzony,2016-06-05 10:52:57,7421878.8751,5545247.5120,238.5777
Auto6002,Pomierzony,2016-06-05 10:52:58,7421879.6203,5545247.5576,238.5512
Auto6003,Pomierzony,2016-06-05 10:52:59,7421880.4282,5545247.6276,238.5718
Auto6004,Pomierzony,2016-06-05 10:53:00,7421881.1934,5545247.6384,238.5570
Auto6005,Pomierzony,2016-06-05 10:53:01,7421882.0049,5545247.6542,238.5624
